country,cases,deaths,datetime
ES,1116738,35298,2020-10-28T00:00:00
LT,11362,141,2020-10-28T00:00:00
SE,115785,5918,2020-10-28T00:00:00
FR,1198695,35541,2020-10-28T00:00:00
PT,124432,2371,2020-10-28T00:00:00
LU,14884,147,2020-10-28T00:00:00
FI,15163,354,2020-10-28T00:00:00
NO,18341,280,2020-10-28T00:00:00
RO,217216,6574,2020-10-28T00:00:00
SI,25603,192,2020-10-28T00:00:00
PL,280229,4615,2020-10-28T00:00:00
CZ,284033,2547,2020-10-28T00:00:00
NL,311532,7132,2020-10-28T00:00:00
GR,32752,593,2020-10-28T00:00:00
BE,347195,11038,2020-10-28T00:00:00
CY,3817,25,2020-10-28T00:00:00
HR,38621,470,2020-10-28T00:00:00
DK,42157,709,2020-10-28T00:00:00
BG,42701,1161,2020-10-28T00:00:00
EE,4465,73,2020-10-28T00:00:00
IS,4574,11,2020-10-28T00:00:00
SK,46056,176,2020-10-28T00:00:00
DE,464239,10183,2020-10-28T00:00:00
LI,483,1,2020-10-28T00:00:00
LV,4893,63,2020-10-28T00:00:00
IT,564778,37700,2020-10-28T00:00:00
MT,5685,55,2020-10-28T00:00:00
IE,58767,1890,2020-10-28T00:00:00
Total,6466450,213207,2020-10-28T00:00:00
HU,65933,1578,2020-10-28T00:00:00
AT,87746,1006,2020-10-28T00:00:00
GB,917575,45365,2020-10-28T00:00:00
