country,cases,deaths,datetime
LI,18939,86,2022-08-17T00:00:00
MT,113585,797,2022-08-17T00:00:00
IS,203814,179,2022-08-17T00:00:00
LU,285145,1121,2022-08-17T00:00:00
CY,571994,1149,2022-08-17T00:00:00
EE,595124,2642,2022-08-17T00:00:00
LV,885310,5913,2022-08-17T00:00:00
SI,1104546,6752,2022-08-17T00:00:00
LT,1200807,9245,2022-08-17T00:00:00
HR,1200972,16520,2022-08-17T00:00:00
BG,1229633,37507,2022-08-17T00:00:00
FI,1238998,5350,2022-08-17T00:00:00
NO,1458287,3890,2022-08-17T00:00:00
IE,1650791,7743,2022-08-17T00:00:00
HU,2021648,47083,2022-08-17T00:00:00
SK,2496202,20311,2022-08-17T00:00:00
SE,2551996,19497,2022-08-17T00:00:00
RO,3126148,66389,2022-08-17T00:00:00
DK,3149074,6814,2022-08-17T00:00:00
CZ,4017943,40674,2022-08-17T00:00:00
BE,4460582,32410,2022-08-17T00:00:00
GR,4654737,32028,2022-08-17T00:00:00
AT,4885051,20512,2022-08-17T00:00:00
PT,5380940,24748,2022-08-17T00:00:00
PL,6014712,116773,2022-08-17T00:00:00
NL,8368482,22555,2022-08-17T00:00:00
ES,13383618,111941,2022-08-17T00:00:00
IT,21518365,174172,2022-08-17T00:00:00
DE,31665817,145997,2022-08-17T00:00:00
FR,34246235,153242,2022-08-17T00:00:00
