country,cases,deaths,datetime
LI,84,1,2020-07-04T00:00:00
MT,672,9,2020-07-04T00:00:00
CY,999,19,2020-07-04T00:00:00
LV,1122,30,2020-07-04T00:00:00
SI,1649,111,2020-07-04T00:00:00
SK,1720,28,2020-07-04T00:00:00
LT,1828,79,2020-07-04T00:00:00
IS,1855,10,2020-07-04T00:00:00
EE,1991,69,2020-07-04T00:00:00
HR,3008,112,2020-07-04T00:00:00
GR,3486,192,2020-07-04T00:00:00
HU,4172,588,2020-07-04T00:00:00
LU,4447,110,2020-07-04T00:00:00
BG,5497,239,2020-07-04T00:00:00
FI,7242,329,2020-07-04T00:00:00
NO,8895,251,2020-07-04T00:00:00
CZ,12319,352,2020-07-04T00:00:00
DK,12832,606,2020-07-04T00:00:00
AT,18073,705,2020-07-04T00:00:00
IE,25498,1740,2020-07-04T00:00:00
RO,28166,1708,2020-07-04T00:00:00
PL,35405,1507,2020-07-04T00:00:00
PT,43156,1598,2020-07-04T00:00:00
NL,50432,6111,2020-07-04T00:00:00
BE,61838,9771,2020-07-04T00:00:00
SE,71419,5420,2020-07-04T00:00:00
FR,166960,29893,2020-07-04T00:00:00
DE,196096,9010,2020-07-04T00:00:00
IT,241184,34833,2020-07-04T00:00:00
ES,250545,28385,2020-07-04T00:00:00
GB,284276,44131,2020-07-04T00:00:00
Total,1546866,177947,2020-07-04T00:00:00
