country,cases,deaths,datetime
LI,11410,76,2022-02-24T00:00:00
MT,70905,601,2022-02-24T00:00:00
IS,115241,60,2022-02-24T00:00:00
LU,180376,988,2022-02-24T00:00:00
CY,313416,833,2022-02-24T00:00:00
EE,474550,2188,2022-02-24T00:00:00
LV,612920,5145,2022-02-24T00:00:00
FI,629727,2351,2022-02-24T00:00:00
SI,884830,6246,2022-02-24T00:00:00
LT,885865,8336,2022-02-24T00:00:00
HR,1047108,14942,2022-02-24T00:00:00
BG,1080571,35298,2022-02-24T00:00:00
NO,1169057,1598,2022-02-24T00:00:00
IE,1284179,6460,2022-02-24T00:00:00
HU,1769164,43562,2022-02-24T00:00:00
SK,2042566,18314,2022-02-24T00:00:00
GR,2353577,25149,2022-02-24T00:00:00
SE,2434783,17029,2022-02-24T00:00:00
AT,2567224,14096,2022-02-24T00:00:00
DK,2579004,3931,2022-02-24T00:00:00
RO,2697566,62958,2022-02-24T00:00:00
PT,3219439,20922,2022-02-24T00:00:00
BE,3529041,30076,2022-02-24T00:00:00
CZ,3549479,38433,2022-02-24T00:00:00
PL,5556674,110517,2022-02-24T00:00:00
NL,6193776,21518,2022-02-24T00:00:00
ES,10903662,98513,2022-02-24T00:00:00
IT,12603758,153764,2022-02-24T00:00:00
DE,14186642,122134,2022-02-24T00:00:00
FR,22468239,137489,2022-02-24T00:00:00
