country,cases,deaths,datetime
MT,10197,148,2020-12-04T00:00:00
PL,1028610,18828,2020-12-04T00:00:00
SK,111208,930,2020-12-04T00:00:00
GR,111537,2706,2020-12-04T00:00:00
DE,1130237,18034,2020-12-04T00:00:00
CY,11523,54,2020-12-04T00:00:00
EE,13469,123,2020-12-04T00:00:00
Total,13680014,339409,2020-12-04T00:00:00
LI,1384,16,2020-12-04T00:00:00
HR,139415,1964,2020-12-04T00:00:00
BG,155193,4503,2020-12-04T00:00:00
IT,1664829,58038,2020-12-04T00:00:00
GB,1674134,60113,2020-12-04T00:00:00
ES,1675902,46038,2020-12-04T00:00:00
LV,19307,235,2020-12-04T00:00:00
FR,2257331,54140,2020-12-04T00:00:00
HU,238056,5513,2020-12-04T00:00:00
FI,26442,408,2020-12-04T00:00:00
SE,272643,7007,2020-12-04T00:00:00
AT,291437,3447,2020-12-04T00:00:00
PT,307618,4724,2020-12-04T00:00:00
LU,35802,334,2020-12-04T00:00:00
NO,36968,353,2020-12-04T00:00:00
RO,492211,11876,2020-12-04T00:00:00
NL,537397,9552,2020-12-04T00:00:00
CZ,537663,8641,2020-12-04T00:00:00
IS,5448,27,2020-12-04T00:00:00
BE,584754,17033,2020-12-04T00:00:00
LT,69582,590,2020-12-04T00:00:00
IE,73228,2080,2020-12-04T00:00:00
SI,81349,1096,2020-12-04T00:00:00
DK,85140,858,2020-12-04T00:00:00
