country,cases,deaths,datetime
AT,101443,1079,2020-10-31T00:00:00
ES,1185678,35878,2020-10-31T00:00:00
SE,124355,5938,2020-10-31T00:00:00
FR,1331984,36565,2020-10-31T00:00:00
PT,137272,2468,2020-10-31T00:00:00
LT,13823,157,2020-10-31T00:00:00
FI,15910,358,2020-10-31T00:00:00
LU,17134,152,2020-10-31T00:00:00
NO,19563,282,2020-10-31T00:00:00
RO,235586,6867,2020-10-31T00:00:00
CZ,323673,3078,2020-10-31T00:00:00
SI,32510,225,2020-10-31T00:00:00
PL,340834,5351,2020-10-31T00:00:00
NL,340974,7335,2020-10-31T00:00:00
GR,37196,620,2020-10-31T00:00:00
BE,392163,11308,2020-10-31T00:00:00
CY,4217,25,2020-10-31T00:00:00
DK,45225,719,2020-10-31T00:00:00
HR,46547,531,2020-10-31T00:00:00
EE,4771,73,2020-10-31T00:00:00
IS,4797,12,2020-10-31T00:00:00
BG,51041,1254,2020-10-31T00:00:00
DE,518753,10452,2020-10-31T00:00:00
LI,523,2,2020-10-31T00:00:00
SK,55091,212,2020-10-31T00:00:00
LV,5679,69,2020-10-31T00:00:00
MT,5942,61,2020-10-31T00:00:00
IE,61059,1908,2020-10-31T00:00:00
IT,647674,38321,2020-10-31T00:00:00
HU,71413,1699,2020-10-31T00:00:00
Total,7162575,219228,2020-10-31T00:00:00
GB,989745,46229,2020-10-31T00:00:00
