country,cases,deaths,datetime
LI,3185,59,2021-08-18T00:00:00
IS,9682,30,2021-08-18T00:00:00
MT,35434,433,2021-08-18T00:00:00
LU,74779,828,2021-08-18T00:00:00
CY,109665,464,2021-08-18T00:00:00
FI,118647,1006,2021-08-18T00:00:00
EE,137800,1281,2021-08-18T00:00:00
LV,140325,2565,2021-08-18T00:00:00
NO,145012,810,2021-08-18T00:00:00
SI,262190,4764,2021-08-18T00:00:00
LT,291412,4461,2021-08-18T00:00:00
IE,327684,5059,2021-08-18T00:00:00
DK,332622,2562,2021-08-18T00:00:00
HR,367409,8288,2021-08-18T00:00:00
BG,435940,18395,2021-08-18T00:00:00
GR,543749,13253,2021-08-18T00:00:00
AT,665862,10558,2021-08-18T00:00:00
SK,779951,12544,2021-08-18T00:00:00
HU,810658,30045,2021-08-18T00:00:00
PT,1006588,17584,2021-08-18T00:00:00
RO,1088053,34359,2021-08-18T00:00:00
SE,1112958,14659,2021-08-18T00:00:00
BE,1156525,25299,2021-08-18T00:00:00
CZ,1676817,30378,2021-08-18T00:00:00
NL,1906434,17920,2021-08-18T00:00:00
PL,2885676,75306,2021-08-18T00:00:00
DE,3835375,91921,2021-08-18T00:00:00
IT,4449606,128510,2021-08-18T00:00:00
ES,4733602,82739,2021-08-18T00:00:00
FR,6504978,112943,2021-08-18T00:00:00
