country,cases,deaths,datetime
LI,4359,61,2021-11-25T00:00:00
IS,17152,35,2021-11-25T00:00:00
MT,38930,464,2021-11-25T00:00:00
LU,87352,862,2021-11-25T00:00:00
CY,131462,590,2021-11-25T00:00:00
FI,179534,1302,2021-11-25T00:00:00
EE,219878,1773,2021-11-25T00:00:00
NO,246817,1049,2021-11-25T00:00:00
LV,249037,4063,2021-11-25T00:00:00
SI,411301,5461,2021-11-25T00:00:00
DK,462427,2829,2021-11-25T00:00:00
LT,462431,6627,2021-11-25T00:00:00
IE,542146,5652,2021-11-25T00:00:00
HR,582769,10505,2021-11-25T00:00:00
BG,682552,27778,2021-11-25T00:00:00
GR,901661,17612,2021-11-25T00:00:00
HU,1057017,33704,2021-11-25T00:00:00
SK,1081626,13919,2021-11-25T00:00:00
AT,1093095,11759,2021-11-25T00:00:00
PT,1130091,18370,2021-11-25T00:00:00
SE,1194636,15142,2021-11-25T00:00:00
BE,1658930,26743,2021-11-25T00:00:00
RO,1769783,55617,2021-11-25T00:00:00
CZ,2062064,32523,2021-11-25T00:00:00
NL,2511953,19098,2021-11-25T00:00:00
PL,3406129,81688,2021-11-25T00:00:00
IT,4954585,133415,2021-11-25T00:00:00
ES,5111842,87904,2021-11-25T00:00:00
DE,5573756,100119,2021-11-25T00:00:00
FR,7483282,118705,2021-11-25T00:00:00
