country,cases,deaths,datetime
LI,109,1,2020-09-10T00:00:00
NO,11624,264,2020-09-10T00:00:00
GR,12080,293,2020-09-10T00:00:00
HR,12626,206,2020-09-10T00:00:00
LV,1443,35,2020-09-10T00:00:00
CY,1514,21,2020-09-10T00:00:00
BG,17435,702,2020-09-10T00:00:00
DK,18607,628,2020-09-10T00:00:00
IS,2153,10,2020-09-10T00:00:00
MT,2162,14,2020-09-10T00:00:00
Total,2475990,183497,2020-09-10T00:00:00
DE,255366,9341,2020-09-10T00:00:00
EE,2600,64,2020-09-10T00:00:00
IT,281853,35577,2020-09-10T00:00:00
IE,30164,1781,2020-09-10T00:00:00
CZ,31036,444,2020-09-10T00:00:00
AT,31104,747,2020-09-10T00:00:00
LT,3163,86,2020-09-10T00:00:00
SI,3312,131,2020-09-10T00:00:00
FR,344101,30794,2020-09-10T00:00:00
GB,355219,41594,2020-09-10T00:00:00
SK,4888,37,2020-09-10T00:00:00
ES,543379,29628,2020-09-10T00:00:00
PT,61541,1849,2020-09-10T00:00:00
LU,7023,124,2020-09-10T00:00:00
PL,71947,2147,2020-09-10T00:00:00
NL,77615,6237,2020-09-10T00:00:00
FI,8430,337,2020-09-10T00:00:00
SE,85880,5842,2020-09-10T00:00:00
BE,89597,9917,2020-09-10T00:00:00
HU,9715,628,2020-09-10T00:00:00
RO,98304,4018,2020-09-10T00:00:00
