country,cases,deaths,datetime
LI,11302,76,2022-02-23T00:00:00
MT,70826,599,2022-02-23T00:00:00
IS,112094,61,2022-02-23T00:00:00
LU,179305,986,2022-02-23T00:00:00
CY,311249,830,2022-02-23T00:00:00
EE,467989,2181,2022-02-23T00:00:00
LV,601600,5130,2022-02-23T00:00:00
FI,625463,2329,2022-02-23T00:00:00
LT,871460,8293,2022-02-23T00:00:00
SI,882364,6236,2022-02-23T00:00:00
HR,1043334,14905,2022-02-23T00:00:00
BG,1077160,35245,2022-02-23T00:00:00
NO,1151323,1549,2022-02-23T00:00:00
IE,1280058,6452,2022-02-23T00:00:00
HU,1762878,43430,2022-02-23T00:00:00
SK,2023491,18279,2022-02-23T00:00:00
GR,2336615,25096,2022-02-23T00:00:00
SE,2431365,16897,2022-02-23T00:00:00
AT,2532341,14065,2022-02-23T00:00:00
DK,2549964,3884,2022-02-23T00:00:00
RO,2686089,62839,2022-02-23T00:00:00
PT,3206281,20894,2022-02-23T00:00:00
BE,3520568,30040,2022-02-23T00:00:00
CZ,3538222,38403,2022-02-23T00:00:00
PL,5538477,110157,2022-02-23T00:00:00
NL,6153207,21507,2022-02-23T00:00:00
ES,10871818,98225,2022-02-23T00:00:00
IT,12554596,153512,2022-02-23T00:00:00
DE,13969989,121893,2022-02-23T00:00:00
FR,22401406,137276,2022-02-23T00:00:00
