country,cases,deaths,datetime
FR,1041075,34508,2020-10-24T00:00:00
ES,1046132,34752,2020-10-24T00:00:00
SE,10594,5933,2020-10-24T00:00:00
PT,112440,2276,2020-10-24T00:00:00
LU,12851,141,2020-10-24T00:00:00
FI,14474,353,2020-10-24T00:00:00
NO,17232,279,2020-10-24T00:00:00
SI,19313,179,2020-10-24T00:00:00
RO,201032,6245,2020-10-24T00:00:00
PL,228318,4172,2020-10-24T00:00:00
CZ,238323,1971,2020-10-24T00:00:00
NL,272092,6954,2020-10-24T00:00:00
BE,287606,10658,2020-10-24T00:00:00
GR,29057,559,2020-10-24T00:00:00
HR,31717,413,2020-10-24T00:00:00
LI,330,1,2020-10-24T00:00:00
CY,3314,25,2020-10-24T00:00:00
BG,36519,1077,2020-10-24T00:00:00
SK,37911,134,2020-10-24T00:00:00
DK,38622,697,2020-10-24T00:00:00
DE,418005,10003,2020-10-24T00:00:00
LV,4208,50,2020-10-24T00:00:00
EE,4300,73,2020-10-24T00:00:00
IS,4308,11,2020-10-24T00:00:00
IT,484869,37059,2020-10-24T00:00:00
MT,5258,49,2020-10-24T00:00:00
IE,55261,1878,2020-10-24T00:00:00
HU,56098,1390,2020-10-24T00:00:00
Total,5728142,207509,2020-10-24T00:00:00
AT,76781,972,2020-10-24T00:00:00
GB,830998,44571,2020-10-24T00:00:00
LT,9104,126,2020-10-24T00:00:00
