country,cases,deaths,datetime
LI,3250,59,2021-08-26T00:00:00
IS,10341,30,2021-08-26T00:00:00
MT,35908,437,2021-08-26T00:00:00
LU,75312,830,2021-08-26T00:00:00
CY,112278,486,2021-08-26T00:00:00
FI,123635,1018,2021-08-26T00:00:00
EE,140341,1286,2021-08-26T00:00:00
LV,141536,2570,2021-08-26T00:00:00
NO,148817,811,2021-08-26T00:00:00
SI,265160,4771,2021-08-26T00:00:00
LT,296096,4513,2021-08-26T00:00:00
DK,340567,2571,2021-08-26T00:00:00
IE,342329,5092,2021-08-26T00:00:00
HR,370985,8310,2021-08-26T00:00:00
BG,446698,18613,2021-08-26T00:00:00
GR,570077,13509,2021-08-26T00:00:00
AT,675741,10573,2021-08-26T00:00:00
SK,781103,12547,2021-08-26T00:00:00
HU,811517,30056,2021-08-26T00:00:00
PT,1025869,17674,2021-08-26T00:00:00
RO,1092971,34453,2021-08-26T00:00:00
SE,1120628,14674,2021-08-26T00:00:00
BE,1173013,25348,2021-08-26T00:00:00
CZ,1678331,30393,2021-08-26T00:00:00
NL,1926424,17974,2021-08-26T00:00:00
PL,2887270,75329,2021-08-26T00:00:00
DE,3901799,92082,2021-08-26T00:00:00
IT,4502396,128914,2021-08-26T00:00:00
ES,4815205,83690,2021-08-26T00:00:00
FR,6673336,113881,2021-08-26T00:00:00
