country,cases,deaths,datetime
LI,2497,52,2021-02-04T00:00:00
IS,6009,29,2021-02-04T00:00:00
MT,18027,269,2021-02-04T00:00:00
CY,30876,199,2021-02-04T00:00:00
EE,44208,419,2021-02-04T00:00:00
FI,45482,677,2021-02-04T00:00:00
LU,50669,580,2021-02-04T00:00:00
NO,62966,567,2021-02-04T00:00:00
LV,66241,1195,2021-02-04T00:00:00
GR,156957,5796,2021-02-04T00:00:00
SI,166473,3752,2021-02-04T00:00:00
LT,182893,2825,2021-02-04T00:00:00
IE,196547,3307,2021-02-04T00:00:00
DK,198960,2145,2021-02-04T00:00:00
BG,218748,9045,2021-02-04T00:00:00
HR,232520,5054,2021-02-04T00:00:00
SK,249913,4642,2021-02-04T00:00:00
HU,368710,12578,2021-02-04T00:00:00
AT,410985,7653,2021-02-04T00:00:00
SE,575047,11773,2021-02-04T00:00:00
BE,711818,21135,2021-02-04T00:00:00
PT,726321,12757,2021-02-04T00:00:00
RO,730056,18402,2021-02-04T00:00:00
NL,980447,14009,2021-02-04T00:00:00
CZ,987329,16392,2021-02-04T00:00:00
PL,1513385,37180,2021-02-04T00:00:00
DE,2221971,57120,2021-02-04T00:00:00
IT,2553032,88516,2021-02-04T00:00:00
ES,2822805,59081,2021-02-04T00:00:00
FR,3197114,76057,2021-02-04T00:00:00
Total,19729006,473206,2021-02-04T00:00:00
