country,cases,deaths,datetime
LI,3402,60,2021-09-17T00:00:00
IS,11377,33,2021-09-17T00:00:00
MT,36900,452,2021-09-17T00:00:00
LU,77098,834,2021-09-17T00:00:00
CY,118570,545,2021-09-17T00:00:00
FI,135314,1052,2021-09-17T00:00:00
EE,148923,1322,2021-09-17T00:00:00
LV,149081,2632,2021-09-17T00:00:00
NO,179446,841,2021-09-17T00:00:00
SI,281687,4817,2021-09-17T00:00:00
LT,313692,4763,2021-09-17T00:00:00
DK,353744,2619,2021-09-17T00:00:00
IE,371301,5179,2021-09-17T00:00:00
HR,388260,8472,2021-09-17T00:00:00
BG,478885,19876,2021-09-17T00:00:00
GR,625083,14354,2021-09-17T00:00:00
AT,714655,10650,2021-09-17T00:00:00
SK,787504,12566,2021-09-17T00:00:00
HU,817159,30123,2021-09-17T00:00:00
PT,1059409,17888,2021-09-17T00:00:00
RO,1135027,35286,2021-09-17T00:00:00
SE,1143973,14753,2021-09-17T00:00:00
BE,1217378,25494,2021-09-17T00:00:00
CZ,1685435,30427,2021-09-17T00:00:00
NL,1979114,18097,2021-09-17T00:00:00
PL,2895947,75464,2021-09-17T00:00:00
DE,4125878,92857,2021-09-17T00:00:00
IT,4623155,130167,2021-09-17T00:00:00
ES,4926324,85739,2021-09-17T00:00:00
FR,6934732,115894,2021-09-17T00:00:00
