country,cases,deaths,datetime
LI,3061,59,2021-07-15T00:00:00
IS,6675,30,2021-07-15T00:00:00
MT,31612,420,2021-07-15T00:00:00
LU,72509,819,2021-07-15T00:00:00
CY,87305,383,2021-07-15T00:00:00
FI,98888,978,2021-07-15T00:00:00
EE,131681,1271,2021-07-15T00:00:00
NO,133547,796,2021-07-15T00:00:00
LV,138004,2541,2021-07-15T00:00:00
SI,258044,4766,2021-07-15T00:00:00
LT,279488,4404,2021-07-15T00:00:00
IE,279790,5018,2021-07-15T00:00:00
DK,302328,2539,2021-07-15T00:00:00
HR,361079,8233,2021-07-15T00:00:00
BG,422703,18158,2021-07-15T00:00:00
GR,447718,12813,2021-07-15T00:00:00
AT,647930,10518,2021-07-15T00:00:00
SK,779106,12523,2021-07-15T00:00:00
HU,808661,30013,2021-07-15T00:00:00
PT,916559,17182,2021-07-15T00:00:00
RO,1081405,34242,2021-07-15T00:00:00
SE,1093576,14642,2021-07-15T00:00:00
BE,1100522,25207,2021-07-15T00:00:00
CZ,1670348,30335,2021-07-15T00:00:00
NL,1752873,17748,2021-07-15T00:00:00
PL,2881046,75179,2021-07-15T00:00:00
DE,3740325,91319,2021-07-15T00:00:00
ES,4041474,81043,2021-07-15T00:00:00
IT,4275846,127831,2021-07-15T00:00:00
FR,5829724,111442,2021-07-15T00:00:00
