country,cases,deaths,datetime
LI,83,1,2020-06-18T00:00:00
MT,662,9,2020-06-18T00:00:00
CY,985,18,2020-06-18T00:00:00
LV,1104,30,2020-06-18T00:00:00
SI,1513,109,2020-06-18T00:00:00
SK,1561,28,2020-06-18T00:00:00
LT,1778,76,2020-06-18T00:00:00
IS,1815,10,2020-06-18T00:00:00
EE,1977,69,2020-06-18T00:00:00
HR,2258,107,2020-06-18T00:00:00
GR,3203,187,2020-06-18T00:00:00
BG,3542,184,2020-06-18T00:00:00
HU,4079,568,2020-06-18T00:00:00
LU,4085,110,2020-06-18T00:00:00
FI,7117,326,2020-06-18T00:00:00
NO,8660,243,2020-06-18T00:00:00
CZ,10162,333,2020-06-18T00:00:00
DK,12294,598,2020-06-18T00:00:00
AT,17115,687,2020-06-18T00:00:00
RO,22760,1451,2020-06-18T00:00:00
IE,25341,1710,2020-06-18T00:00:00
PL,30701,1286,2020-06-18T00:00:00
PT,37672,1523,2020-06-18T00:00:00
NL,49204,6074,2020-06-18T00:00:00
SE,54562,5041,2020-06-18T00:00:00
BE,60244,9675,2020-06-18T00:00:00
FR,158174,29575,2020-06-18T00:00:00
DE,187764,8856,2020-06-18T00:00:00
IT,237828,34448,2020-06-18T00:00:00
ES,244683,27136,2020-06-18T00:00:00
GB,299251,42153,2020-06-18T00:00:00
Total,1492177,172621,2020-06-18T00:00:00
