country,cases,deaths,datetime
LI,89,1,2020-08-01T00:00:00
MT,824,9,2020-08-01T00:00:00
CY,1114,19,2020-08-01T00:00:00
LV,1231,32,2020-08-01T00:00:00
IS,1885,10,2020-08-01T00:00:00
EE,2064,69,2020-08-01T00:00:00
LT,2075,80,2020-08-01T00:00:00
SI,2165,117,2020-08-01T00:00:00
SK,2292,29,2020-08-01T00:00:00
GR,4477,206,2020-08-01T00:00:00
HU,4505,596,2020-08-01T00:00:00
HR,5138,145,2020-08-01T00:00:00
LU,6695,114,2020-08-01T00:00:00
FI,7432,329,2020-08-01T00:00:00
NO,9208,255,2020-08-01T00:00:00
BG,11690,383,2020-08-01T00:00:00
DK,13789,615,2020-08-01T00:00:00
CZ,16574,382,2020-08-01T00:00:00
AT,21098,718,2020-08-01T00:00:00
IE,26065,1763,2020-08-01T00:00:00
PL,45688,1716,2020-08-01T00:00:00
RO,50886,2343,2020-08-01T00:00:00
PT,51072,1735,2020-08-01T00:00:00
NL,54301,6147,2020-08-01T00:00:00
BE,68658,9841,2020-08-01T00:00:00
SE,80422,5743,2020-08-01T00:00:00
FR,187919,30265,2020-08-01T00:00:00
DE,209653,9148,2020-08-01T00:00:00
IT,247537,35141,2020-08-01T00:00:00
ES,288522,28445,2020-08-01T00:00:00
GB,303181,46119,2020-08-01T00:00:00
Total,1728249,182515,2020-08-01T00:00:00
