country,cases,deaths,datetime
LI,83,1,2020-05-25T00:00:00
MT,610,6,2020-05-25T00:00:00
CY,935,17,2020-05-25T00:00:00
LV,1047,22,2020-05-25T00:00:00
SI,1509,107,2020-05-25T00:00:00
SK,1509,28,2020-05-25T00:00:00
LT,1623,63,2020-05-25T00:00:00
IS,1804,10,2020-05-25T00:00:00
EE,1823,64,2020-05-25T00:00:00
HR,2244,99,2020-05-25T00:00:00
BG,2433,130,2020-05-25T00:00:00
GR,2878,171,2020-05-25T00:00:00
HU,3756,491,2020-05-25T00:00:00
LU,3992,110,2020-05-25T00:00:00
FI,6579,307,2020-05-25T00:00:00
NO,8309,235,2020-05-25T00:00:00
CZ,8957,315,2020-05-25T00:00:00
DK,11360,562,2020-05-25T00:00:00
AT,16439,640,2020-05-25T00:00:00
RO,18070,1179,2020-05-25T00:00:00
PL,21326,996,2020-05-25T00:00:00
IE,24639,1608,2020-05-25T00:00:00
PT,30623,1316,2020-05-25T00:00:00
SE,33459,3998,2020-05-25T00:00:00
NL,45236,5822,2020-05-25T00:00:00
BE,57092,9280,2020-05-25T00:00:00
FR,144921,28367,2020-05-25T00:00:00
DE,178570,8257,2020-05-25T00:00:00
IT,229858,32785,2020-05-25T00:00:00
ES,235772,28752,2020-05-25T00:00:00
GB,259559,36793,2020-05-25T00:00:00
Total,1357015,162531,2020-05-25T00:00:00
