country,cases,deaths,datetime
LI,108,1,2020-09-09T00:00:00
NO,11519,264,2020-09-09T00:00:00
GR,11832,290,2020-09-09T00:00:00
HR,12285,203,2020-09-09T00:00:00
LV,1432,35,2020-09-09T00:00:00
CY,1511,21,2020-09-09T00:00:00
BG,17313,692,2020-09-09T00:00:00
DK,18356,628,2020-09-09T00:00:00
MT,2099,14,2020-09-09T00:00:00
IS,2150,10,2020-09-09T00:00:00
Total,2443938,183306,2020-09-09T00:00:00
DE,253474,9338,2020-09-09T00:00:00
EE,2564,64,2020-09-09T00:00:00
IT,280153,35563,2020-09-09T00:00:00
CZ,29877,441,2020-09-09T00:00:00
IE,30080,1778,2020-09-09T00:00:00
AT,30200,747,2020-09-09T00:00:00
LT,3131,86,2020-09-09T00:00:00
SI,3232,130,2020-09-09T00:00:00
FR,335524,30764,2020-09-09T00:00:00
GB,352560,41586,2020-09-09T00:00:00
SK,4727,37,2020-09-09T00:00:00
ES,534513,29594,2020-09-09T00:00:00
PT,60895,1846,2020-09-09T00:00:00
LU,6974,124,2020-09-09T00:00:00
PL,71526,2136,2020-09-09T00:00:00
NL,76475,6235,2020-09-09T00:00:00
FI,8337,336,2020-09-09T00:00:00
SE,85707,5838,2020-09-09T00:00:00
BE,89047,9912,2020-09-09T00:00:00
HU,9304,626,2020-09-09T00:00:00
RO,97033,3967,2020-09-09T00:00:00
