country,cases,deaths,datetime
LI,3390,60,2021-09-14T00:00:00
IS,11279,33,2021-09-14T00:00:00
MT,36793,449,2021-09-14T00:00:00
LU,76798,834,2021-09-14T00:00:00
CY,118090,532,2021-09-14T00:00:00
FI,133851,1047,2021-09-14T00:00:00
LV,147328,2613,2021-09-14T00:00:00
EE,147357,1313,2021-09-14T00:00:00
NO,176134,827,2021-09-14T00:00:00
SI,277853,4797,2021-09-14T00:00:00
LT,309855,4721,2021-09-14T00:00:00
DK,352636,2614,2021-09-14T00:00:00
IE,367536,5155,2021-09-14T00:00:00
HR,384082,8447,2021-09-14T00:00:00
BG,473270,19661,2021-09-14T00:00:00
GR,616765,14223,2021-09-14T00:00:00
AT,707875,10627,2021-09-14T00:00:00
SK,785264,12560,2021-09-14T00:00:00
HU,815851,30102,2021-09-14T00:00:00
PT,1056042,17866,2021-09-14T00:00:00
RO,1122653,35036,2021-09-14T00:00:00
SE,1138017,14703,2021-09-14T00:00:00
BE,1210286,25473,2021-09-14T00:00:00
CZ,1683802,30416,2021-09-14T00:00:00
NL,1972653,18073,2021-09-14T00:00:00
PL,2893919,75425,2021-09-14T00:00:00
DE,4089476,92686,2021-09-14T00:00:00
IT,4609205,129955,2021-09-14T00:00:00
ES,4915265,85393,2021-09-14T00:00:00
FR,6907133,115603,2021-09-14T00:00:00
