country,cases,deaths,datetime
LI,11671,78,2022-02-25T00:00:00
MT,71000,601,2022-02-25T00:00:00
IS,118241,61,2022-02-25T00:00:00
LU,181195,988,2022-02-25T00:00:00
CY,315341,834,2022-02-25T00:00:00
EE,478941,2195,2022-02-25T00:00:00
LV,624008,5159,2022-02-25T00:00:00
FI,637658,2364,2022-02-25T00:00:00
LT,885865,8336,2022-02-25T00:00:00
SI,887224,6257,2022-02-25T00:00:00
HR,1049667,14964,2022-02-25T00:00:00
BG,1083425,35357,2022-02-25T00:00:00
NO,1186411,1598,2022-02-25T00:00:00
IE,1287908,6471,2022-02-25T00:00:00
HU,1774676,43664,2022-02-25T00:00:00
SK,2057749,18338,2022-02-25T00:00:00
GR,2369396,25214,2022-02-25T00:00:00
SE,2437850,17048,2022-02-25T00:00:00
AT,2596719,14122,2022-02-25T00:00:00
DK,2604213,3970,2022-02-25T00:00:00
RO,2708315,63073,2022-02-25T00:00:00
PT,3231075,20941,2022-02-25T00:00:00
BE,3537675,30101,2022-02-25T00:00:00
CZ,3559560,38491,2022-02-25T00:00:00
PL,5573018,110858,2022-02-25T00:00:00
NL,6234953,21531,2022-02-25T00:00:00
ES,10939554,98739,2022-02-25T00:00:00
IT,12651251,154013,2022-02-25T00:00:00
DE,14397462,122367,2022-02-25T00:00:00
FR,22534971,137770,2022-02-25T00:00:00
