country,cases,deaths,datetime
LI,83,1,2020-06-03T00:00:00
MT,620,9,2020-06-03T00:00:00
CY,952,17,2020-06-03T00:00:00
LV,1079,24,2020-06-03T00:00:00
SI,1475,108,2020-06-03T00:00:00
SK,1522,28,2020-06-03T00:00:00
LT,1682,71,2020-06-03T00:00:00
IS,1806,10,2020-06-03T00:00:00
EE,1870,68,2020-06-03T00:00:00
HR,2246,103,2020-06-03T00:00:00
BG,2538,144,2020-06-03T00:00:00
GR,2918,179,2020-06-03T00:00:00
HU,3931,534,2020-06-03T00:00:00
LU,4020,110,2020-06-03T00:00:00
FI,6887,320,2020-06-03T00:00:00
NO,8446,237,2020-06-03T00:00:00
CZ,9364,323,2020-06-03T00:00:00
DK,11734,580,2020-06-03T00:00:00
AT,16674,669,2020-06-03T00:00:00
RO,19517,1279,2020-06-03T00:00:00
PL,24395,1092,2020-06-03T00:00:00
IE,25066,1658,2020-06-03T00:00:00
PT,32895,1436,2020-06-03T00:00:00
SE,38589,4468,2020-06-03T00:00:00
NL,46647,5967,2020-06-03T00:00:00
BE,58615,9505,2020-06-03T00:00:00
FR,151325,28940,2020-06-03T00:00:00
DE,182370,8551,2020-06-03T00:00:00
IT,233515,33530,2020-06-03T00:00:00
ES,239932,27940,2020-06-03T00:00:00
GB,277985,39369,2020-06-03T00:00:00
Total,1410698,167270,2020-06-03T00:00:00
