country,cases,deaths,datetime
LI,2670,56,2021-03-01T00:00:00
IS,6194,29,2021-03-01T00:00:00
MT,28993,390,2021-03-01T00:00:00
CY,45430,256,2021-03-01T00:00:00
LU,61255,743,2021-03-01T00:00:00
FI,76845,826,2021-03-01T00:00:00
NO,94138,661,2021-03-01T00:00:00
LV,101733,1893,2021-03-01T00:00:00
EE,106424,902,2021-03-01T00:00:00
SI,214044,4319,2021-03-01T00:00:00
LT,215216,3566,2021-03-01T00:00:00
DK,229902,2417,2021-03-01T00:00:00
IE,235444,4681,2021-03-01T00:00:00
GR,260077,8017,2021-03-01T00:00:00
HR,269009,5928,2021-03-01T00:00:00
BG,338426,13068,2021-03-01T00:00:00
SK,359330,9624,2021-03-01T00:00:00
AT,539561,9058,2021-03-01T00:00:00
HU,652433,20737,2021-03-01T00:00:00
SE,796445,13430,2021-03-01T00:00:00
PT,821104,16845,2021-03-01T00:00:00
BE,876748,22966,2021-03-01T00:00:00
RO,946647,23409,2021-03-01T00:00:00
NL,1263381,16489,2021-03-01T00:00:00
CZ,1532332,26421,2021-03-01T00:00:00
PL,2288826,52392,2021-03-01T00:00:00
DE,2808873,76342,2021-03-01T00:00:00
ES,3275819,75305,2021-03-01T00:00:00
IT,3561012,108879,2021-03-01T00:00:00
FR,4585385,95364,2021-03-01T00:00:00
