country,cases,deaths,datetime
LI,3273,59,2021-08-31T00:00:00
IS,10705,33,2021-08-31T00:00:00
MT,36123,440,2021-08-31T00:00:00
LU,75517,830,2021-08-31T00:00:00
CY,113588,501,2021-08-31T00:00:00
FI,126565,1024,2021-08-31T00:00:00
EE,141956,1291,2021-08-31T00:00:00
LV,142400,2573,2021-08-31T00:00:00
NO,157034,814,2021-08-31T00:00:00
SI,267198,4779,2021-08-31T00:00:00
LT,298825,4561,2021-08-31T00:00:00
DK,344850,2580,2021-08-31T00:00:00
IE,351065,5092,2021-08-31T00:00:00
HR,373330,8331,2021-08-31T00:00:00
BG,453689,18740,2021-08-31T00:00:00
GR,583658,13656,2021-08-31T00:00:00
AT,682605,10579,2021-08-31T00:00:00
SK,782129,12548,2021-08-31T00:00:00
HU,812337,30058,2021-08-31T00:00:00
PT,1036019,17730,2021-08-31T00:00:00
RO,1097452,34539,2021-08-31T00:00:00
SE,1123413,14685,2021-08-31T00:00:00
BE,1182715,25374,2021-08-31T00:00:00
CZ,1679189,30404,2021-08-31T00:00:00
NL,1938743,17998,2021-08-31T00:00:00
PL,2888385,75340,2021-08-31T00:00:00
DE,3942856,92200,2021-08-31T00:00:00
IT,4534499,129146,2021-08-31T00:00:00
ES,4847298,84146,2021-08-31T00:00:00
FR,6746283,114308,2021-08-31T00:00:00
