country,cases,deaths,datetime
ES,1160083,35639,2020-10-30T00:00:00
SE,121167,5934,2020-10-30T00:00:00
FR,1282769,36020,2020-10-30T00:00:00
LT,13088,150,2020-10-30T00:00:00
PT,132616,2428,2020-10-30T00:00:00
FI,15566,354,2020-10-30T00:00:00
LU,16356,150,2020-10-30T00:00:00
NO,19066,281,2020-10-30T00:00:00
RO,229040,6764,2020-10-30T00:00:00
SI,30705,215,2020-10-30T00:00:00
CZ,310068,2862,2020-10-30T00:00:00
PL,319205,5149,2020-10-30T00:00:00
NL,330255,7258,2020-10-30T00:00:00
GR,35510,615,2020-10-30T00:00:00
BE,392163,11308,2020-10-30T00:00:00
CY,4051,25,2020-10-30T00:00:00
HR,43775,511,2020-10-30T00:00:00
DK,44034,716,2020-10-30T00:00:00
EE,4671,73,2020-10-30T00:00:00
IS,4719,12,2020-10-30T00:00:00
BG,48150,1225,2020-10-30T00:00:00
LI,486,1,2020-10-30T00:00:00
DE,499694,10349,2020-10-30T00:00:00
SK,51728,200,2020-10-30T00:00:00
LV,5395,64,2020-10-30T00:00:00
MT,5866,59,2020-10-30T00:00:00
IE,60297,1902,2020-10-30T00:00:00
IT,616595,38122,2020-10-30T00:00:00
Total,6930071,217104,2020-10-30T00:00:00
HU,71413,1699,2020-10-30T00:00:00
AT,96200,1064,2020-10-30T00:00:00
GB,965340,45955,2020-10-30T00:00:00
