country,cases,deaths,datetime
RO,104187,4185,2020-09-15T00:00:00
LI,111,1,2020-09-15T00:00:00
NO,12155,265,2020-09-15T00:00:00
HU,13153,642,2020-09-15T00:00:00
GR,13420,310,2020-09-15T00:00:00
HR,13598,227,2020-09-15T00:00:00
LV,1477,35,2020-09-15T00:00:00
CY,1534,22,2020-09-15T00:00:00
BG,18061,730,2020-09-15T00:00:00
DK,19800,633,2020-09-15T00:00:00
IS,2168,10,2020-09-15T00:00:00
MT,2405,16,2020-09-15T00:00:00
DE,261762,9362,2020-09-15T00:00:00
Total,2641450,184380,2020-09-15T00:00:00
EE,2698,64,2020-09-15T00:00:00
IT,288761,35624,2020-09-15T00:00:00
IE,31192,1784,2020-09-15T00:00:00
LT,3386,87,2020-09-15T00:00:00
AT,33884,757,2020-09-15T00:00:00
GB,371125,41637,2020-09-15T00:00:00
CZ,37222,465,2020-09-15T00:00:00
SI,3755,131,2020-09-15T00:00:00
FR,387252,30950,2020-09-15T00:00:00
SK,5580,38,2020-09-15T00:00:00
ES,593730,29848,2020-09-15T00:00:00
PT,64596,1871,2020-09-15T00:00:00
LU,7244,124,2020-09-15T00:00:00
PL,74529,2203,2020-09-15T00:00:00
NL,83321,6247,2020-09-15T00:00:00
FI,8627,339,2020-09-15T00:00:00
SE,86505,5846,2020-09-15T00:00:00
BE,94212,9927,2020-09-15T00:00:00
