country,cases,deaths,datetime
LI,1431,17,2020-12-08T00:00:00
IS,5496,27,2020-12-08T00:00:00
MT,10659,155,2020-12-08T00:00:00
CY,12867,63,2020-12-08T00:00:00
EE,15226,134,2020-12-08T00:00:00
LV,21520,272,2020-12-08T00:00:00
FI,27881,424,2020-12-08T00:00:00
LU,38215,353,2020-12-08T00:00:00
NO,38322,359,2020-12-08T00:00:00
IE,74468,2099,2020-12-08T00:00:00
LT,77426,673,2020-12-08T00:00:00
SI,86288,1288,2020-12-08T00:00:00
DK,92649,894,2020-12-08T00:00:00
GR,116721,3092,2020-12-08T00:00:00
SK,117283,1018,2020-12-08T00:00:00
HR,152239,2233,2020-12-08T00:00:00
BG,164185,5010,2020-12-08T00:00:00
HU,256367,6120,2020-12-08T00:00:00
SE,278912,7067,2020-12-08T00:00:00
AT,303157,3827,2020-12-08T00:00:00
PT,325071,5041,2020-12-08T00:00:00
RO,517236,12447,2020-12-08T00:00:00
CZ,551070,9036,2020-12-08T00:00:00
NL,563608,9691,2020-12-08T00:00:00
BE,592479,17386,2020-12-08T00:00:00
PL,1067870,20181,2020-12-08T00:00:00
DE,1197709,19342,2020-12-08T00:00:00
ES,1702328,46646,2020-12-08T00:00:00
GB,1737960,61434,2020-12-08T00:00:00
IT,1742557,60606,2020-12-08T00:00:00
FR,2295908,55521,2020-12-08T00:00:00
Total,14185108,352456,2020-12-08T00:00:00
