country,cases,deaths,datetime
LI,19680,86,2022-09-29T00:00:00
MT,114628,806,2022-09-29T00:00:00
IS,205637,213,2022-09-29T00:00:00
LU,290945,1128,2022-09-29T00:00:00
CY,585313,1180,2022-09-29T00:00:00
EE,601697,2681,2022-09-29T00:00:00
LV,927676,5984,2022-09-29T00:00:00
SI,1178415,6816,2022-09-29T00:00:00
HR,1230666,16892,2022-09-29T00:00:00
LT,1247792,9319,2022-09-29T00:00:00
BG,1257149,37686,2022-09-29T00:00:00
FI,1287044,5928,2022-09-29T00:00:00
NO,1462160,4098,2022-09-29T00:00:00
IE,1663653,7942,2022-09-29T00:00:00
HU,2094142,47503,2022-09-29T00:00:00
SK,2521422,20454,2022-09-29T00:00:00
SE,2583370,20147,2022-09-29T00:00:00
DK,3187991,7045,2022-09-29T00:00:00
RO,3229118,67017,2022-09-29T00:00:00
CZ,4099713,41049,2022-09-29T00:00:00
BE,4533249,32659,2022-09-29T00:00:00
GR,4920192,33111,2022-09-29T00:00:00
AT,5105202,20734,2022-09-29T00:00:00
PT,5482907,25001,2022-09-29T00:00:00
PL,6134218,117431,2022-09-29T00:00:00
NL,8422336,22643,2022-09-29T00:00:00
ES,13480310,113217,2022-09-29T00:00:00
IT,22358487,176976,2022-09-29T00:00:00
DE,33136768,149709,2022-09-29T00:00:00
FR,35244073,155000,2022-09-29T00:00:00
