country,cases,deaths,datetime
NO,10505,264,2020-08-28T00:00:00
LI,106,1,2020-08-28T00:00:00
LV,1366,34,2020-08-28T00:00:00
CY,1484,21,2020-08-28T00:00:00
BG,15908,594,2020-08-28T00:00:00
DK,16627,624,2020-08-28T00:00:00
MT,1788,10,2020-08-28T00:00:00
IS,2087,10,2020-08-28T00:00:00
Total,2141538,181291,2020-08-28T00:00:00
EE,2325,64,2020-08-28T00:00:00
CZ,23300,418,2020-08-28T00:00:00
DE,239507,9288,2020-08-28T00:00:00
FR,259698,30576,2020-08-28T00:00:00
AT,26381,733,2020-08-28T00:00:00
IT,263949,35463,2020-08-28T00:00:00
SI,2755,128,2020-08-28T00:00:00
LT,2762,85,2020-08-28T00:00:00
IE,28453,1777,2020-08-28T00:00:00
GB,330368,41477,2020-08-28T00:00:00
SK,3626,33,2020-08-28T00:00:00
ES,429507,28996,2020-08-28T00:00:00
HU,5379,614,2020-08-28T00:00:00
PT,56673,1809,2020-08-28T00:00:00
PL,64689,2010,2020-08-28T00:00:00
LU,6543,124,2020-08-28T00:00:00
NL,68556,6209,2020-08-28T00:00:00
FI,8019,335,2020-08-28T00:00:00
RO,83150,3459,2020-08-28T00:00:00
BE,83406,9884,2020-08-28T00:00:00
SE,83898,5820,2020-08-28T00:00:00
HR,9192,177,2020-08-28T00:00:00
GR,9531,254,2020-08-28T00:00:00
