country,cases,deaths,datetime
HU,104943,2357,2020-11-07T00:00:00
GB,1146484,48475,2020-11-07T00:00:00
ES,1328832,38833,2020-11-07T00:00:00
AT,138604,1295,2020-11-07T00:00:00
SE,146461,6022,2020-11-07T00:00:00
FR,1661853,39865,2020-11-07T00:00:00
PT,166900,2792,2020-11-07T00:00:00
FI,17385,362,2020-11-07T00:00:00
LT,20747,192,2020-11-07T00:00:00
LU,21806,180,2020-11-07T00:00:00
NO,23225,285,2020-11-07T00:00:00
RO,287062,7663,2020-11-07T00:00:00
NL,397255,7877,2020-11-07T00:00:00
CZ,403497,4526,2020-11-07T00:00:00
SI,42658,353,2020-11-07T00:00:00
BE,487949,12708,2020-11-07T00:00:00
PL,493765,7287,2020-11-07T00:00:00
IS,5039,18,2020-11-07T00:00:00
GR,52254,715,2020-11-07T00:00:00
DK,53180,738,2020-11-07T00:00:00
CY,5557,27,2020-11-07T00:00:00
EE,5705,73,2020-11-07T00:00:00
HR,62305,717,2020-11-07T00:00:00
DE,642488,11226,2020-11-07T00:00:00
IE,64538,1940,2020-11-07T00:00:00
MT,6893,73,2020-11-07T00:00:00
SK,71088,317,2020-11-07T00:00:00
BG,72184,1576,2020-11-07T00:00:00
LV,7476,95,2020-11-07T00:00:00
LI,753,3,2020-11-07T00:00:00
IT,862681,40638,2020-11-07T00:00:00
Total,8801567,239228,2020-11-07T00:00:00
