country,cases,deaths,datetime
CZ,109374,905,2020-10-11T00:00:00
FI,11580,346,2020-10-11T00:00:00
PL,121638,2972,2020-10-11T00:00:00
LI,138,1,2020-10-11T00:00:00
NO,15221,275,2020-10-11T00:00:00
RO,152403,5358,2020-10-11T00:00:00
BE,156838,10175,2020-10-11T00:00:00
NL,168082,6558,2020-10-11T00:00:00
SK,18797,61,2020-10-11T00:00:00
CY,1986,25,2020-10-11T00:00:00
HR,19932,317,2020-10-11T00:00:00
GR,22078,436,2020-10-11T00:00:00
BG,23871,887,2020-10-11T00:00:00
LV,2596,40,2020-10-11T00:00:00
DK,32082,667,2020-10-11T00:00:00
DE,322864,9615,2020-10-11T00:00:00
IS,3460,10,2020-10-11T00:00:00
IT,349494,36140,2020-10-11T00:00:00
HU,36596,933,2020-10-11T00:00:00
MT,3681,41,2020-10-11T00:00:00
EE,3846,68,2020-10-11T00:00:00
Total,4051387,195217,2020-10-11T00:00:00
IE,41714,1821,2020-10-11T00:00:00
AT,54685,858,2020-10-11T00:00:00
GB,590844,42760,2020-10-11T00:00:00
LT,5963,103,2020-10-11T00:00:00
FR,718873,32684,2020-10-11T00:00:00
SI,8254,141,2020-10-11T00:00:00
PT,85574,2067,2020-10-11T00:00:00
ES,861112,32929,2020-10-11T00:00:00
LU,9360,130,2020-10-11T00:00:00
SE,98451,5894,2020-10-11T00:00:00
