country,cases,deaths,datetime
LI,6716,71,2022-01-10T00:00:00
IS,36447,39,2022-01-10T00:00:00
MT,60383,488,2022-01-10T00:00:00
LU,112203,922,2022-01-10T00:00:00
CY,204372,657,2022-01-10T00:00:00
EE,253775,1956,2022-01-10T00:00:00
LV,287851,4658,2022-01-10T00:00:00
FI,305522,1638,2022-01-10T00:00:00
NO,428732,1350,2022-01-10T00:00:00
SI,493308,6139,2022-01-10T00:00:00
LT,544242,7554,2022-01-10T00:00:00
HR,765605,12878,2022-01-10T00:00:00
BG,780417,31556,2022-01-10T00:00:00
DK,969485,3385,2022-01-10T00:00:00
IE,978104,5952,2022-01-10T00:00:00
HU,1297612,39947,2022-01-10T00:00:00
AT,1336860,13399,2022-01-10T00:00:00
SK,1380138,16788,2022-01-10T00:00:00
SE,1416650,15377,2022-01-10T00:00:00
GR,1507616,21394,2022-01-10T00:00:00
PT,1639846,19113,2022-01-10T00:00:00
RO,1844537,59011,2022-01-10T00:00:00
BE,2231686,28459,2022-01-10T00:00:00
CZ,2530917,36624,2022-01-10T00:00:00
NL,3343146,21080,2022-01-10T00:00:00
PL,4213197,99742,2022-01-10T00:00:00
ES,7164906,89934,2022-01-10T00:00:00
IT,7436939,139038,2022-01-10T00:00:00
DE,7535691,114029,2022-01-10T00:00:00
FR,12111218,125438,2022-01-10T00:00:00
