country,cases,deaths,datetime
LI,6915,72,2022-01-13T00:00:00
IS,42530,42,2022-01-13T00:00:00
MT,61925,496,2022-01-13T00:00:00
LU,118925,930,2022-01-13T00:00:00
CY,215271,669,2022-01-13T00:00:00
EE,260396,1967,2022-01-13T00:00:00
LV,293395,4690,2022-01-13T00:00:00
FI,347276,1688,2022-01-13T00:00:00
NO,460530,1372,2022-01-13T00:00:00
SI,512793,6160,2022-01-13T00:00:00
LT,555971,7603,2022-01-13T00:00:00
HR,785033,12983,2022-01-13T00:00:00
BG,799943,31838,2022-01-13T00:00:00
SK,815720,9892,2022-01-13T00:00:00
DK,1030638,3433,2022-01-13T00:00:00
IE,1042212,6035,2022-01-13T00:00:00
HU,1318093,40164,2022-01-13T00:00:00
AT,1376485,13436,2022-01-13T00:00:00
SE,1509230,15462,2022-01-13T00:00:00
GR,1592460,21637,2022-01-13T00:00:00
PT,1734343,19181,2022-01-13T00:00:00
RO,1866102,59114,2022-01-13T00:00:00
BE,2347164,28566,2022-01-13T00:00:00
CZ,2562235,36765,2022-01-13T00:00:00
NL,3432119,21114,2022-01-13T00:00:00
PL,4248559,100938,2022-01-13T00:00:00
DE,7743228,115051,2022-01-13T00:00:00
ES,7771367,90508,2022-01-13T00:00:00
IT,7971068,139872,2022-01-13T00:00:00
FR,12934982,126305,2022-01-13T00:00:00
