country,cases,deaths,datetime
LI,83,1,2020-05-18T00:00:00
MT,553,6,2020-05-18T00:00:00
CY,916,17,2020-05-18T00:00:00
LV,1008,19,2020-05-18T00:00:00
SI,1466,104,2020-05-18T00:00:00
SK,1494,28,2020-05-18T00:00:00
LT,1541,56,2020-05-18T00:00:00
EE,1774,63,2020-05-18T00:00:00
IS,1802,10,2020-05-18T00:00:00
HR,2226,95,2020-05-18T00:00:00
BG,2235,110,2020-05-18T00:00:00
GR,2834,163,2020-05-18T00:00:00
HU,3535,462,2020-05-18T00:00:00
LU,3945,107,2020-05-18T00:00:00
FI,6347,298,2020-05-18T00:00:00
NO,8197,232,2020-05-18T00:00:00
CZ,8475,298,2020-05-18T00:00:00
DK,10927,547,2020-05-18T00:00:00
AT,16154,629,2020-05-18T00:00:00
RO,16871,1097,2020-05-18T00:00:00
PL,18529,925,2020-05-18T00:00:00
IE,24112,1543,2020-05-18T00:00:00
PT,29036,1218,2020-05-18T00:00:00
SE,30143,3679,2020-05-18T00:00:00
NL,43995,5680,2020-05-18T00:00:00
BE,55280,9052,2020-05-18T00:00:00
FR,142411,28108,2020-05-18T00:00:00
DE,174697,7935,2020-05-18T00:00:00
IT,225435,31908,2020-05-18T00:00:00
ES,231350,27650,2020-05-18T00:00:00
GB,243695,34636,2020-05-18T00:00:00
Total,1311066,156676,2020-05-18T00:00:00
