country,cases,deaths,datetime
LI,83,1,2020-05-15T00:00:00
MT,522,6,2020-05-15T00:00:00
CY,907,17,2020-05-15T00:00:00
LV,962,19,2020-05-15T00:00:00
SI,1464,103,2020-05-15T00:00:00
SK,1477,27,2020-05-15T00:00:00
LT,1511,54,2020-05-15T00:00:00
EE,1758,62,2020-05-15T00:00:00
IS,1802,10,2020-05-15T00:00:00
BG,2100,99,2020-05-15T00:00:00
HR,2221,94,2020-05-15T00:00:00
GR,2770,156,2020-05-15T00:00:00
HU,3417,442,2020-05-15T00:00:00
LU,3915,103,2020-05-15T00:00:00
FI,6145,287,2020-05-15T00:00:00
NO,8175,232,2020-05-15T00:00:00
CZ,8351,293,2020-05-15T00:00:00
DK,10713,537,2020-05-15T00:00:00
AT,16005,626,2020-05-15T00:00:00
RO,16247,1046,2020-05-15T00:00:00
PL,17615,883,2020-05-15T00:00:00
IE,23827,1506,2020-05-15T00:00:00
PT,28319,1184,2020-05-15T00:00:00
SE,28582,3529,2020-05-15T00:00:00
NL,43481,5590,2020-05-15T00:00:00
BE,54288,8903,2020-05-15T00:00:00
FR,141356,27425,2020-05-15T00:00:00
DE,173152,7824,2020-05-15T00:00:00
IT,223096,31368,2020-05-15T00:00:00
ES,229540,27321,2020-05-15T00:00:00
GB,233151,33614,2020-05-15T00:00:00
Total,1286952,153361,2020-05-15T00:00:00
