country,cases,deaths,datetime
LI,3331,59,2021-09-06T00:00:00
IS,11032,33,2021-09-06T00:00:00
MT,36475,444,2021-09-06T00:00:00
LU,76102,830,2021-09-06T00:00:00
CY,116768,515,2021-09-06T00:00:00
FI,130102,1039,2021-09-06T00:00:00
EE,144001,1302,2021-09-06T00:00:00
LV,144518,2585,2021-09-06T00:00:00
NO,163363,822,2021-09-06T00:00:00
SI,270541,4781,2021-09-06T00:00:00
LT,302979,4612,2021-09-06T00:00:00
DK,348979,2590,2021-09-06T00:00:00
IE,356819,5112,2021-09-06T00:00:00
HR,377838,8370,2021-09-06T00:00:00
BG,462033,19115,2021-09-06T00:00:00
GR,599951,13886,2021-09-06T00:00:00
AT,692567,10589,2021-09-06T00:00:00
SK,782129,12548,2021-09-06T00:00:00
HU,813688,30070,2021-09-06T00:00:00
PT,1047047,17798,2021-09-06T00:00:00
RO,1106008,34689,2021-09-06T00:00:00
SE,1130525,14692,2021-09-06T00:00:00
BE,1191913,25397,2021-09-06T00:00:00
CZ,1680697,30406,2021-09-06T00:00:00
NL,1954233,18037,2021-09-06T00:00:00
PL,2890484,75379,2021-09-06T00:00:00
DE,4010390,92354,2021-09-06T00:00:00
IT,4571440,129515,2021-09-06T00:00:00
ES,4877755,84795,2021-09-06T00:00:00
FR,6836452,114905,2021-09-06T00:00:00
