country,cases,deaths,datetime
FI,10538,345,2020-10-05T00:00:00
LI,126,1,2020-10-05T00:00:00
BE,130141,10064,2020-10-05T00:00:00
SK,13139,55,2020-10-05T00:00:00
RO,134065,4947,2020-10-05T00:00:00
NL,135749,6445,2020-10-05T00:00:00
NO,14149,275,2020-10-05T00:00:00
HR,17659,298,2020-10-05T00:00:00
CY,1824,22,2020-10-05T00:00:00
GR,19842,409,2020-10-05T00:00:00
LV,2086,38,2020-10-05T00:00:00
BG,21587,844,2020-10-05T00:00:00
IS,2921,10,2020-10-05T00:00:00
DK,29680,658,2020-10-05T00:00:00
DE,300619,9534,2020-10-05T00:00:00
MT,3139,37,2020-10-05T00:00:00
HU,31480,833,2020-10-05T00:00:00
IT,325329,35986,2020-10-05T00:00:00
Total,3569918,191737,2020-10-05T00:00:00
EE,3607,67,2020-10-05T00:00:00
IE,38032,1810,2020-10-05T00:00:00
AT,48618,813,2020-10-05T00:00:00
GB,502978,42350,2020-10-05T00:00:00
LT,5185,94,2020-10-05T00:00:00
FR,619170,32230,2020-10-05T00:00:00
SI,6498,140,2020-10-05T00:00:00
PT,78247,1995,2020-10-05T00:00:00
ES,789932,32086,2020-10-05T00:00:00
CZ,82446,727,2020-10-05T00:00:00
LU,8709,125,2020-10-05T00:00:00
SE,94283,5895,2020-10-05T00:00:00
PL,98140,2604,2020-10-05T00:00:00
