country,cases,deaths,datetime
LI,3278,59,2021-09-01T00:00:00
IS,10789,33,2021-09-01T00:00:00
MT,36171,441,2021-09-01T00:00:00
LU,75760,830,2021-09-01T00:00:00
CY,113875,503,2021-09-01T00:00:00
FI,127182,1029,2021-09-01T00:00:00
EE,142363,1293,2021-09-01T00:00:00
LV,142637,2578,2021-09-01T00:00:00
NO,158387,814,2021-09-01T00:00:00
SI,267198,4779,2021-09-01T00:00:00
LT,299532,4569,2021-09-01T00:00:00
DK,345693,2584,2021-09-01T00:00:00
IE,352447,5092,2021-09-01T00:00:00
HR,373998,8334,2021-09-01T00:00:00
BG,455742,18896,2021-09-01T00:00:00
GR,587964,13691,2021-09-01T00:00:00
AT,683870,10564,2021-09-01T00:00:00
SK,782129,12548,2021-09-01T00:00:00
HU,812531,30059,2021-09-01T00:00:00
PT,1037927,17743,2021-09-01T00:00:00
RO,1098765,34570,2021-09-01T00:00:00
SE,1126813,14692,2021-09-01T00:00:00
BE,1184569,25380,2021-09-01T00:00:00
CZ,1679476,30404,2021-09-01T00:00:00
NL,1941055,18010,2021-09-01T00:00:00
PL,2888670,75345,2021-09-01T00:00:00
DE,3956387,92223,2021-09-01T00:00:00
IT,4539991,129221,2021-09-01T00:00:00
ES,4855065,84340,2021-09-01T00:00:00
FR,6765708,114494,2021-09-01T00:00:00
