country,cases,deaths,datetime
LI,89,1,2020-08-06T00:00:00
MT,842,9,2020-08-06T00:00:00
CY,1180,19,2020-08-06T00:00:00
LV,1257,32,2020-08-06T00:00:00
IS,1926,10,2020-08-06T00:00:00
EE,2113,63,2020-08-06T00:00:00
LT,2147,81,2020-08-06T00:00:00
SI,2208,118,2020-08-06T00:00:00
SK,2417,29,2020-08-06T00:00:00
HU,4564,599,2020-08-06T00:00:00
GR,4973,210,2020-08-06T00:00:00
HR,5376,154,2020-08-06T00:00:00
LU,7007,118,2020-08-06T00:00:00
FI,7512,331,2020-08-06T00:00:00
NO,9362,256,2020-08-06T00:00:00
BG,12414,415,2020-08-06T00:00:00
DK,14185,616,2020-08-06T00:00:00
CZ,17529,388,2020-08-06T00:00:00
AT,21575,719,2020-08-06T00:00:00
IE,26303,1763,2020-08-06T00:00:00
PL,48789,1756,2020-08-06T00:00:00
PT,51848,1740,2020-08-06T00:00:00
NL,56381,6153,2020-08-06T00:00:00
RO,56550,2521,2020-08-06T00:00:00
BE,71065,9859,2020-08-06T00:00:00
SE,81540,5760,2020-08-06T00:00:00
FR,194029,30305,2020-08-06T00:00:00
DE,213067,9175,2020-08-06T00:00:00
IT,248803,35181,2020-08-06T00:00:00
ES,305767,28499,2020-08-06T00:00:00
GB,307184,46364,2020-08-06T00:00:00
Total,1780002,183244,2020-08-06T00:00:00
