country,cases,deaths,datetime
LI,7265,73,2022-01-17T00:00:00
IS,44974,44,2022-01-17T00:00:00
MT,63707,506,2022-01-17T00:00:00
LU,123340,934,2022-01-17T00:00:00
CY,225738,681,2022-01-17T00:00:00
EE,269199,1984,2022-01-17T00:00:00
LV,303794,4730,2022-01-17T00:00:00
FI,371135,1724,2022-01-17T00:00:00
NO,483944,1381,2022-01-17T00:00:00
SI,538325,6194,2022-01-17T00:00:00
LT,570602,7660,2022-01-17T00:00:00
HR,817435,13118,2022-01-17T00:00:00
BG,820608,32086,2022-01-17T00:00:00
SK,822573,9999,2022-01-17T00:00:00
IE,1103489,6035,2022-01-17T00:00:00
DK,1131206,3494,2022-01-17T00:00:00
HU,1348233,40507,2022-01-17T00:00:00
AT,1443695,13466,2022-01-17T00:00:00
SE,1560363,15513,2022-01-17T00:00:00
GR,1660871,21984,2022-01-17T00:00:00
PT,1884974,19303,2022-01-17T00:00:00
RO,1903428,59240,2022-01-17T00:00:00
BE,2410731,28612,2022-01-17T00:00:00
CZ,2603766,36874,2022-01-17T00:00:00
NL,3568999,21155,2022-01-17T00:00:00
PL,4313036,102305,2022-01-17T00:00:00
DE,8000122,115649,2022-01-17T00:00:00
ES,8093036,90759,2022-01-17T00:00:00
IT,8706915,141104,2022-01-17T00:00:00
FR,14172384,126967,2022-01-17T00:00:00
