country,cases,deaths,datetime
HU,122863,2697,2020-11-11T00:00:00
GB,1233775,49770,2020-11-11T00:00:00
ES,1398613,39756,2020-11-11T00:00:00
AT,162051,1418,2020-11-11T00:00:00
SE,162240,6057,2020-11-11T00:00:00
FI,18107,363,2020-11-11T00:00:00
FR,1829659,42207,2020-11-11T00:00:00
PT,187237,3021,2020-11-11T00:00:00
LU,23227,193,2020-11-11T00:00:00
NO,25321,285,2020-11-11T00:00:00
LT,26841,221,2020-11-11T00:00:00
RO,314295,8186,2020-11-11T00:00:00
NL,418911,8131,2020-11-11T00:00:00
CZ,429880,5323,2020-11-11T00:00:00
SI,46717,410,2020-11-11T00:00:00
BE,507380,13561,2020-11-11T00:00:00
IS,5114,24,2020-11-11T00:00:00
DK,56958,750,2020-11-11T00:00:00
PL,593592,8375,2020-11-11T00:00:00
GR,60570,866,2020-11-11T00:00:00
CY,6296,29,2020-11-11T00:00:00
EE,6376,76,2020-11-11T00:00:00
IE,65889,1963,2020-11-11T00:00:00
HR,70243,865,2020-11-11T00:00:00
DE,705687,11767,2020-11-11T00:00:00
MT,7396,72,2020-11-11T00:00:00
SK,77123,390,2020-11-11T00:00:00
BG,83366,1851,2020-11-11T00:00:00
LV,8395,103,2020-11-11T00:00:00
LI,862,4,2020-11-11T00:00:00
Total,9650447,251064,2020-11-11T00:00:00
IT,995463,42330,2020-11-11T00:00:00
