country,cases,deaths,datetime
LI,85,1,2020-07-13T00:00:00
MT,674,9,2020-07-13T00:00:00
CY,1021,19,2020-07-13T00:00:00
LV,1173,30,2020-07-13T00:00:00
SI,1841,111,2020-07-13T00:00:00
LT,1869,79,2020-07-13T00:00:00
IS,1896,10,2020-07-13T00:00:00
SK,1901,28,2020-07-13T00:00:00
EE,2014,69,2020-07-13T00:00:00
HR,3722,119,2020-07-13T00:00:00
GR,3803,193,2020-07-13T00:00:00
HU,4234,595,2020-07-13T00:00:00
LU,4925,111,2020-07-13T00:00:00
FI,7294,329,2020-07-13T00:00:00
BG,7525,268,2020-07-13T00:00:00
NO,8965,252,2020-07-13T00:00:00
DK,12946,609,2020-07-13T00:00:00
CZ,13174,352,2020-07-13T00:00:00
AT,18847,708,2020-07-13T00:00:00
IE,25628,1746,2020-07-13T00:00:00
RO,32535,1884,2020-07-13T00:00:00
PL,37891,1571,2020-07-13T00:00:00
PT,46512,1660,2020-07-13T00:00:00
NL,50967,6128,2020-07-13T00:00:00
BE,62707,9782,2020-07-13T00:00:00
SE,74898,5526,2020-07-13T00:00:00
FR,170752,30004,2020-07-13T00:00:00
DE,198963,9064,2020-07-13T00:00:00
IT,243061,34954,2020-07-13T00:00:00
ES,253908,28403,2020-07-13T00:00:00
GB,289603,44819,2020-07-13T00:00:00
Total,1585334,179433,2020-07-13T00:00:00
