country,cases,deaths,datetime
LI,3301,59,2021-09-03T00:00:00
IS,10912,33,2021-09-03T00:00:00
MT,36322,441,2021-09-03T00:00:00
LU,75981,830,2021-09-03T00:00:00
CY,114366,508,2021-09-03T00:00:00
FI,128544,1031,2021-09-03T00:00:00
EE,143181,1295,2021-09-03T00:00:00
LV,143446,2580,2021-09-03T00:00:00
NO,161809,822,2021-09-03T00:00:00
SI,269248,4781,2021-09-03T00:00:00
LT,301167,4593,2021-09-03T00:00:00
DK,347212,2584,2021-09-03T00:00:00
IE,352529,5112,2021-09-03T00:00:00
HR,375601,8349,2021-09-03T00:00:00
BG,459051,19001,2021-09-03T00:00:00
GR,593668,13777,2021-09-03T00:00:00
AT,687240,10573,2021-09-03T00:00:00
SK,782129,12548,2021-09-03T00:00:00
HU,813040,30061,2021-09-03T00:00:00
PT,1042322,17766,2021-09-03T00:00:00
RO,1101678,34617,2021-09-03T00:00:00
SE,1129131,14692,2021-09-03T00:00:00
BE,1189615,25392,2021-09-03T00:00:00
CZ,1680046,30405,2021-09-03T00:00:00
NL,1946655,18017,2021-09-03T00:00:00
PL,2889412,75367,2021-09-03T00:00:00
DE,3984353,92301,2021-09-03T00:00:00
IT,4553241,129352,2021-09-03T00:00:00
ES,4871444,84640,2021-09-03T00:00:00
FR,6799240,114680,2021-09-03T00:00:00
