country,cases,deaths,datetime
LI,20465,86,2022-10-20T00:00:00
MT,115103,806,2022-10-20T00:00:00
IS,206134,213,2022-10-20T00:00:00
LU,299022,1139,2022-10-20T00:00:00
CY,593542,1189,2022-10-20T00:00:00
EE,605253,2729,2022-10-20T00:00:00
LV,946092,6036,2022-10-20T00:00:00
SI,1220889,6864,2022-10-20T00:00:00
HR,1242909,17046,2022-10-20T00:00:00
LT,1263538,9369,2022-10-20T00:00:00
BG,1272015,37778,2022-10-20T00:00:00
FI,1323455,6242,2022-10-20T00:00:00
NO,1463662,4154,2022-10-20T00:00:00
IE,1670377,8010,2022-10-20T00:00:00
HU,2132490,47798,2022-10-20T00:00:00
SK,2535554,20511,2022-10-20T00:00:00
SE,2604866,20407,2022-10-20T00:00:00
DK,3214881,7210,2022-10-20T00:00:00
RO,3244588,67159,2022-10-20T00:00:00
CZ,4145936,41427,2022-10-20T00:00:00
BE,4594338,32810,2022-10-20T00:00:00
GR,5081981,33426,2022-10-20T00:00:00
AT,5369885,20953,2022-10-20T00:00:00
PT,5514482,25131,2022-10-20T00:00:00
PL,6185001,117973,2022-10-20T00:00:00
NL,8487703,22748,2022-10-20T00:00:00
ES,13539401,114035,2022-10-20T00:00:00
IT,23172370,178194,2022-10-20T00:00:00
DE,34888312,151874,2022-10-20T00:00:00
FR,36361593,156081,2022-10-20T00:00:00
