country,cases,deaths,datetime
LI,1477,17,2020-12-11T00:00:00
IS,5524,28,2020-12-11T00:00:00
MT,10884,164,2020-12-11T00:00:00
CY,14052,72,2020-12-11T00:00:00
EE,16598,141,2020-12-11T00:00:00
LV,23706,304,2020-12-11T00:00:00
FI,29572,442,2020-12-11T00:00:00
NO,39524,382,2020-12-11T00:00:00
LU,40037,384,2020-12-11T00:00:00
IE,75203,2117,2020-12-11T00:00:00
LT,86949,764,2020-12-11T00:00:00
SI,91921,1387,2020-12-11T00:00:00
DK,100489,918,2020-12-11T00:00:00
GR,121253,3370,2020-12-11T00:00:00
SK,124921,1104,2020-12-11T00:00:00
HR,163992,2420,2020-12-11T00:00:00
BG,174568,5405,2020-12-11T00:00:00
HU,271200,6622,2020-12-11T00:00:00
AT,311067,4158,2020-12-11T00:00:00
SE,312728,7354,2020-12-11T00:00:00
PT,335207,5278,2020-12-11T00:00:00
RO,539107,12948,2020-12-11T00:00:00
CZ,569205,9341,2020-12-11T00:00:00
NL,584980,9889,2020-12-11T00:00:00
BE,600261,17692,2020-12-11T00:00:00
PL,1102096,21630,2020-12-11T00:00:00
DE,1272078,20970,2020-12-11T00:00:00
ES,1720056,47344,2020-12-11T00:00:00
IT,1787147,62626,2020-12-11T00:00:00
GB,1787783,63082,2020-12-11T00:00:00
FR,2337966,56940,2020-12-11T00:00:00
Total,14651551,365293,2020-12-11T00:00:00
