country,cases,deaths,datetime
LI,765,3,2020-11-08T00:00:00
IS,5063,18,2020-11-08T00:00:00
CY,5871,28,2020-11-08T00:00:00
EE,5933,73,2020-11-08T00:00:00
MT,7039,74,2020-11-08T00:00:00
LV,7880,96,2020-11-08T00:00:00
FI,17385,362,2020-11-08T00:00:00
LU,22481,185,2020-11-08T00:00:00
LT,22719,203,2020-11-08T00:00:00
NO,23225,285,2020-11-08T00:00:00
SI,44271,378,2020-11-08T00:00:00
DK,54230,740,2020-11-08T00:00:00
GR,54809,749,2020-11-08T00:00:00
HR,64704,752,2020-11-08T00:00:00
IE,64855,1945,2020-11-08T00:00:00
SK,73667,351,2020-11-08T00:00:00
BG,74485,1632,2020-11-08T00:00:00
HU,109616,2438,2020-11-08T00:00:00
SE,146461,6022,2020-11-08T00:00:00
AT,146502,1318,2020-11-08T00:00:00
PT,173540,2848,2020-11-08T00:00:00
RO,296999,7793,2020-11-08T00:00:00
NL,403914,7950,2020-11-08T00:00:00
CZ,411220,4681,2020-11-08T00:00:00
BE,494073,12907,2020-11-08T00:00:00
PL,521640,7636,2020-11-08T00:00:00
DE,658505,11289,2020-11-08T00:00:00
IT,902490,41063,2020-11-08T00:00:00
GB,1171441,48888,2020-11-08T00:00:00
ES,1328832,38833,2020-11-08T00:00:00
FR,1748705,40169,2020-11-08T00:00:00
Total,9063320,241709,2020-11-08T00:00:00
