country,cases,deaths,datetime
RO,103495,4163,2020-09-14T00:00:00
LI,111,1,2020-09-14T00:00:00
NO,11866,265,2020-09-14T00:00:00
HU,12309,637,2020-09-14T00:00:00
GR,13240,305,2020-09-14T00:00:00
HR,13533,224,2020-09-14T00:00:00
LV,1474,35,2020-09-14T00:00:00
CY,1526,21,2020-09-14T00:00:00
BG,17918,720,2020-09-14T00:00:00
DK,19216,629,2020-09-14T00:00:00
IS,2165,10,2020-09-14T00:00:00
MT,2352,15,2020-09-14T00:00:00
Total,2594115,184117,2020-09-14T00:00:00
DE,260355,9350,2020-09-14T00:00:00
EE,2676,64,2020-09-14T00:00:00
IT,287753,35610,2020-09-14T00:00:00
IE,30985,1784,2020-09-14T00:00:00
AT,33335,756,2020-09-14T00:00:00
LT,3335,87,2020-09-14T00:00:00
CZ,36188,456,2020-09-14T00:00:00
GB,368504,41628,2020-09-14T00:00:00
SI,3702,131,2020-09-14T00:00:00
FR,381094,30916,2020-09-14T00:00:00
SK,5532,38,2020-09-14T00:00:00
ES,566326,29747,2020-09-14T00:00:00
PT,63310,1860,2020-09-14T00:00:00
LU,7194,124,2020-09-14T00:00:00
PL,74152,2188,2020-09-14T00:00:00
NL,82023,6245,2020-09-14T00:00:00
FI,8580,337,2020-09-14T00:00:00
SE,86505,5846,2020-09-14T00:00:00
BE,93361,9925,2020-09-14T00:00:00
