country,cases,deaths,datetime
LI,83,1,2020-07-01T00:00:00
MT,670,9,2020-07-01T00:00:00
CY,998,19,2020-07-01T00:00:00
LV,1118,30,2020-07-01T00:00:00
SI,1600,111,2020-07-01T00:00:00
SK,1667,28,2020-07-01T00:00:00
LT,1817,78,2020-07-01T00:00:00
IS,1842,10,2020-07-01T00:00:00
EE,1989,69,2020-07-01T00:00:00
HR,2777,107,2020-07-01T00:00:00
GR,3409,192,2020-07-01T00:00:00
HU,4155,585,2020-07-01T00:00:00
LU,4299,110,2020-07-01T00:00:00
BG,4989,230,2020-07-01T00:00:00
FI,7214,328,2020-07-01T00:00:00
NO,8865,250,2020-07-01T00:00:00
CZ,11954,349,2020-07-01T00:00:00
DK,12768,605,2020-07-01T00:00:00
AT,17777,705,2020-07-01T00:00:00
IE,25473,1736,2020-07-01T00:00:00
RO,26970,1651,2020-07-01T00:00:00
PL,34393,1463,2020-07-01T00:00:00
PT,42141,1576,2020-07-01T00:00:00
NL,50273,6113,2020-07-01T00:00:00
BE,61509,9754,2020-07-01T00:00:00
SE,68451,5333,2020-07-01T00:00:00
FR,164801,29843,2020-07-01T00:00:00
DE,194725,8985,2020-07-01T00:00:00
IT,240578,34767,2020-07-01T00:00:00
ES,249271,28355,2020-07-01T00:00:00
GB,312654,43730,2020-07-01T00:00:00
Total,1561230,177122,2020-07-01T00:00:00
