country,cases,deaths,datetime
LI,3394,60,2021-09-15T00:00:00
IS,11307,33,2021-09-15T00:00:00
MT,36843,449,2021-09-15T00:00:00
LU,76894,834,2021-09-15T00:00:00
CY,118216,534,2021-09-15T00:00:00
FI,134305,1052,2021-09-15T00:00:00
LV,147788,2621,2021-09-15T00:00:00
EE,147881,1315,2021-09-15T00:00:00
NO,177256,829,2021-09-15T00:00:00
SI,279217,4797,2021-09-15T00:00:00
LT,311151,4740,2021-09-15T00:00:00
DK,353061,2614,2021-09-15T00:00:00
IE,368712,5155,2021-09-15T00:00:00
HR,385056,8456,2021-09-15T00:00:00
BG,475299,19744,2021-09-15T00:00:00
GR,620355,14268,2021-09-15T00:00:00
AT,709734,10634,2021-09-15T00:00:00
SK,785264,12560,2021-09-15T00:00:00
HU,816222,30114,2021-09-15T00:00:00
PT,1057100,17872,2021-09-15T00:00:00
RO,1126582,35132,2021-09-15T00:00:00
SE,1141673,14729,2021-09-15T00:00:00
BE,1212011,25477,2021-09-15T00:00:00
CZ,1684357,30417,2021-09-15T00:00:00
NL,1974662,18083,2021-09-15T00:00:00
PL,2894455,75433,2021-09-15T00:00:00
DE,4101931,92769,2021-09-15T00:00:00
IT,4613214,130027,2021-09-15T00:00:00
ES,4918526,85548,2021-09-15T00:00:00
FR,6917460,115752,2021-09-15T00:00:00
