country,cases,deaths,datetime
LI,83,1,2020-06-16T00:00:00
MT,649,9,2020-06-16T00:00:00
CY,985,18,2020-06-16T00:00:00
LV,1097,28,2020-06-16T00:00:00
SI,1496,109,2020-06-16T00:00:00
SK,1552,28,2020-06-16T00:00:00
LT,1773,76,2020-06-16T00:00:00
IS,1810,10,2020-06-16T00:00:00
EE,1974,69,2020-06-16T00:00:00
HR,2254,107,2020-06-16T00:00:00
GR,3134,184,2020-06-16T00:00:00
BG,3341,176,2020-06-16T00:00:00
LU,4072,110,2020-06-16T00:00:00
HU,4077,565,2020-06-16T00:00:00
FI,7108,326,2020-06-16T00:00:00
NO,8631,242,2020-06-16T00:00:00
CZ,10064,330,2020-06-16T00:00:00
DK,12217,598,2020-06-16T00:00:00
AT,17065,678,2020-06-16T00:00:00
RO,22165,1427,2020-06-16T00:00:00
IE,25321,1706,2020-06-16T00:00:00
PL,29788,1256,2020-06-16T00:00:00
PT,37036,1520,2020-06-16T00:00:00
NL,48783,6059,2020-06-16T00:00:00
SE,52383,4891,2020-06-16T00:00:00
BE,60100,9661,2020-06-16T00:00:00
FR,157372,29436,2020-06-16T00:00:00
DE,186839,8800,2020-06-16T00:00:00
IT,237290,34371,2020-06-16T00:00:00
ES,244109,27136,2020-06-16T00:00:00
GB,296857,41736,2020-06-16T00:00:00
Total,1481425,171663,2020-06-16T00:00:00
