country,cases,deaths,datetime
LI,16176,84,2022-03-30T00:00:00
MT,78062,635,2022-03-30T00:00:00
IS,180486,97,2022-03-30T00:00:00
LU,212390,1035,2022-03-30T00:00:00
CY,416514,930,2022-03-30T00:00:00
EE,553736,2448,2022-03-30T00:00:00
LV,794447,5581,2022-03-30T00:00:00
FI,864815,3055,2022-03-30T00:00:00
SI,962199,6480,2022-03-30T00:00:00
LT,1018759,8858,2022-03-30T00:00:00
HR,1095115,15548,2022-03-30T00:00:00
BG,1136604,36498,2022-03-30T00:00:00
NO,1399713,2339,2022-03-30T00:00:00
IE,1448812,6730,2022-03-30T00:00:00
HU,1846311,45390,2022-03-30T00:00:00
SK,2424939,19311,2022-03-30T00:00:00
SE,2481736,18155,2022-03-30T00:00:00
RO,2847015,64958,2022-03-30T00:00:00
DK,2949603,5050,2022-03-30T00:00:00
GR,2986882,26970,2022-03-30T00:00:00
PT,3402637,21310,2022-03-30T00:00:00
CZ,3799158,39610,2022-03-30T00:00:00
BE,3807447,30747,2022-03-30T00:00:00
AT,3816854,15663,2022-03-30T00:00:00
PL,5868822,114939,2022-03-30T00:00:00
NL,7806076,21924,2022-03-30T00:00:00
ES,11540368,102284,2022-03-30T00:00:00
IT,14496579,159054,2022-03-30T00:00:00
DE,20828188,129109,2022-03-30T00:00:00
FR,25276508,141985,2022-03-30T00:00:00
