country,cases,deaths,datetime
LI,3425,60,2021-09-21T00:00:00
IS,11471,33,2021-09-21T00:00:00
MT,36994,455,2021-09-21T00:00:00
LU,77340,834,2021-09-21T00:00:00
CY,119113,548,2021-09-21T00:00:00
FI,136257,1057,2021-09-21T00:00:00
EE,150605,1333,2021-09-21T00:00:00
LV,150749,2645,2021-09-21T00:00:00
NO,182235,841,2021-09-21T00:00:00
SI,285079,4824,2021-09-21T00:00:00
LT,317852,4837,2021-09-21T00:00:00
DK,354913,2630,2021-09-21T00:00:00
IE,376517,5179,2021-09-21T00:00:00
HR,392248,8514,2021-09-21T00:00:00
BG,484546,20166,2021-09-21T00:00:00
GR,632908,14505,2021-09-21T00:00:00
AT,721832,10678,2021-09-21T00:00:00
SK,791046,12573,2021-09-21T00:00:00
HU,818520,30141,2021-09-21T00:00:00
PT,1062320,17914,2021-09-21T00:00:00
SE,1144982,14775,2021-09-21T00:00:00
RO,1152052,35592,2021-09-21T00:00:00
BE,1224790,25517,2021-09-21T00:00:00
CZ,1686851,30442,2021-09-21T00:00:00
NL,1986241,18123,2021-09-21T00:00:00
PL,2898299,75488,2021-09-21T00:00:00
DE,4150516,93052,2021-09-21T00:00:00
IT,4638516,130354,2021-09-21T00:00:00
ES,4935534,85901,2021-09-21T00:00:00
FR,6956848,116050,2021-09-21T00:00:00
