country,cases,deaths,datetime
LI,3209,59,2021-08-20T00:00:00
IS,9916,30,2021-08-20T00:00:00
MT,35602,435,2021-08-20T00:00:00
LU,74918,830,2021-08-20T00:00:00
CY,110518,470,2021-08-20T00:00:00
FI,120186,1010,2021-08-20T00:00:00
EE,138488,1281,2021-08-20T00:00:00
LV,140651,2567,2021-08-20T00:00:00
NO,146369,811,2021-08-20T00:00:00
SI,262915,4766,2021-08-20T00:00:00
LT,292552,4471,2021-08-20T00:00:00
IE,331206,5074,2021-08-20T00:00:00
DK,334799,2562,2021-08-20T00:00:00
HR,368419,8294,2021-08-20T00:00:00
BG,438698,18438,2021-08-20T00:00:00
GR,550459,13298,2021-08-20T00:00:00
AT,668334,10561,2021-08-20T00:00:00
SK,780281,12547,2021-08-20T00:00:00
HU,810781,30046,2021-08-20T00:00:00
PT,1012125,17613,2021-08-20T00:00:00
RO,1089189,34379,2021-08-20T00:00:00
SE,1115566,14664,2021-08-20T00:00:00
BE,1161463,25312,2021-08-20T00:00:00
CZ,1677204,30384,2021-08-20T00:00:00
NL,1911699,17933,2021-08-20T00:00:00
PL,2886079,75311,2021-08-20T00:00:00
DE,3853055,91956,2021-08-20T00:00:00
IT,4464005,128634,2021-08-20T00:00:00
ES,4758003,83004,2021-08-20T00:00:00
FR,6557356,113182,2021-08-20T00:00:00
