country,cases,deaths,datetime
LI,3447,60,2021-09-29T00:00:00
IS,11760,33,2021-09-29T00:00:00
MT,37119,457,2021-09-29T00:00:00
LU,77998,835,2021-09-29T00:00:00
CY,120020,552,2021-09-29T00:00:00
FI,140087,1072,2021-09-29T00:00:00
EE,155469,1351,2021-09-29T00:00:00
LV,155880,2700,2021-09-29T00:00:00
NO,187591,851,2021-09-29T00:00:00
SI,292333,4869,2021-09-29T00:00:00
LT,329869,4965,2021-09-29T00:00:00
DK,357827,2652,2021-09-29T00:00:00
IE,387218,5209,2021-09-29T00:00:00
HR,401169,8614,2021-09-29T00:00:00
BG,497970,20725,2021-09-29T00:00:00
GR,651378,14751,2021-09-29T00:00:00
AT,734864,10748,2021-09-29T00:00:00
SK,798921,12596,2021-09-29T00:00:00
HU,822072,30185,2021-09-29T00:00:00
PT,1067775,17962,2021-09-29T00:00:00
SE,1151173,14850,2021-09-29T00:00:00
RO,1210810,36658,2021-09-29T00:00:00
BE,1240137,25581,2021-09-29T00:00:00
CZ,1690758,30455,2021-09-29T00:00:00
NL,1999592,18162,2021-09-29T00:00:00
PL,2904631,75601,2021-09-29T00:00:00
DE,4215351,93571,2021-09-29T00:00:00
IT,4665049,130807,2021-09-29T00:00:00
ES,4953930,86358,2021-09-29T00:00:00
FR,7002393,116615,2021-09-29T00:00:00
