country,cases,deaths,datetime
MT,10101,146,2020-12-03T00:00:00
PL,1013747,18208,2020-12-03T00:00:00
SK,109226,898,2020-12-03T00:00:00
GR,109655,2606,2020-12-03T00:00:00
DE,1106789,17602,2020-12-03T00:00:00
CY,11175,52,2020-12-03T00:00:00
EE,13019,122,2020-12-03T00:00:00
LI,1344,16,2020-12-03T00:00:00
HR,134881,1916,2020-12-03T00:00:00
Total,13518808,334981,2020-12-03T00:00:00
BG,151913,4347,2020-12-03T00:00:00
IT,1641610,57045,2020-12-03T00:00:00
GB,1659256,59699,2020-12-03T00:00:00
ES,1665775,45784,2020-12-03T00:00:00
LV,18377,224,2020-12-03T00:00:00
FR,2244635,53816,2020-12-03T00:00:00
HU,231844,5324,2020-12-03T00:00:00
FI,25882,408,2020-12-03T00:00:00
SE,266158,6972,2020-12-03T00:00:00
AT,287654,3329,2020-12-03T00:00:00
PT,303846,4645,2020-12-03T00:00:00
LU,35129,330,2020-12-03T00:00:00
NO,36591,351,2020-12-03T00:00:00
RO,484550,11665,2020-12-03T00:00:00
NL,531794,9491,2020-12-03T00:00:00
CZ,533042,8515,2020-12-03T00:00:00
IS,5433,27,2020-12-03T00:00:00
BE,582149,16911,2020-12-03T00:00:00
LT,67066,564,2020-12-03T00:00:00
IE,73066,2074,2020-12-03T00:00:00
SI,79566,1042,2020-12-03T00:00:00
DK,83535,852,2020-12-03T00:00:00
