country,cases,deaths,datetime
LI,83,1,2020-05-28T00:00:00
MT,615,7,2020-05-28T00:00:00
CY,939,17,2020-05-28T00:00:00
LV,1057,23,2020-05-28T00:00:00
SI,1471,107,2020-05-28T00:00:00
SK,1515,28,2020-05-28T00:00:00
LT,1647,66,2020-05-28T00:00:00
IS,1805,10,2020-05-28T00:00:00
EE,1840,66,2020-05-28T00:00:00
HR,2244,101,2020-05-28T00:00:00
BG,2460,133,2020-05-28T00:00:00
GR,2903,173,2020-05-28T00:00:00
HU,3816,509,2020-05-28T00:00:00
LU,4001,110,2020-05-28T00:00:00
FI,6692,313,2020-05-28T00:00:00
NO,8383,235,2020-05-28T00:00:00
CZ,9086,317,2020-05-28T00:00:00
DK,11480,565,2020-05-28T00:00:00
AT,16515,645,2020-05-28T00:00:00
RO,18594,1219,2020-05-28T00:00:00
PL,22473,1028,2020-05-28T00:00:00
IE,24803,1631,2020-05-28T00:00:00
PT,31292,1356,2020-05-28T00:00:00
SE,35088,4220,2020-05-28T00:00:00
NL,45768,5871,2020-05-28T00:00:00
BE,57592,9364,2020-05-28T00:00:00
FR,145746,28596,2020-05-28T00:00:00
DE,179717,8411,2020-05-28T00:00:00
IT,231139,33072,2020-05-28T00:00:00
ES,236769,27118,2020-05-28T00:00:00
GB,267240,37460,2020-05-28T00:00:00
Total,1374773,162772,2020-05-28T00:00:00
