country,cases,deaths,datetime
LI,10523,74,2022-02-14T00:00:00
MT,70014,589,2022-02-14T00:00:00
IS,85980,54,2022-02-14T00:00:00
LU,173419,969,2022-02-14T00:00:00
CY,283458,762,2022-02-14T00:00:00
EE,420604,2113,2022-02-14T00:00:00
LV,518622,5024,2022-02-14T00:00:00
FI,569973,2170,2022-02-14T00:00:00
LT,815863,8114,2022-02-14T00:00:00
SI,847777,6081,2022-02-14T00:00:00
NO,986851,1513,2022-02-14T00:00:00
HR,1017915,14473,2022-02-14T00:00:00
BG,1036824,34404,2022-02-14T00:00:00
IE,1242806,6291,2022-02-14T00:00:00
HU,1695991,42360,2022-02-14T00:00:00
SK,1814242,18064,2022-02-14T00:00:00
GR,2174093,24387,2022-02-14T00:00:00
DK,2239949,3577,2022-02-14T00:00:00
AT,2288744,13845,2022-02-14T00:00:00
SE,2397330,16465,2022-02-14T00:00:00
RO,2562315,61601,2022-02-14T00:00:00
PT,3085260,20530,2022-02-14T00:00:00
CZ,3403469,37873,2022-02-14T00:00:00
BE,3421081,29624,2022-02-14T00:00:00
PL,5376674,108120,2022-02-14T00:00:00
NL,5734472,21396,2022-02-14T00:00:00
ES,10598564,95811,2022-02-14T00:00:00
IT,12105675,151015,2022-02-14T00:00:00
DE,12420698,119977,2022-02-14T00:00:00
FR,21708827,134804,2022-02-14T00:00:00
