country,cases,deaths,datetime
LI,6283,71,2022-01-04T00:00:00
IS,31070,37,2022-01-04T00:00:00
MT,55059,479,2022-01-04T00:00:00
LU,105358,917,2022-01-04T00:00:00
CY,177721,641,2022-01-04T00:00:00
EE,244733,1940,2022-01-04T00:00:00
FI,277339,1592,2022-01-04T00:00:00
LV,277692,4594,2022-01-04T00:00:00
NO,399318,1305,2022-01-04T00:00:00
SI,470960,6075,2022-01-04T00:00:00
LT,526443,7462,2022-01-04T00:00:00
HR,722054,12653,2022-01-04T00:00:00
BG,751458,31080,2022-01-04T00:00:00
DK,840037,3292,2022-01-04T00:00:00
IE,845897,5912,2022-01-04T00:00:00
HU,1264709,39517,2022-01-04T00:00:00
AT,1285300,13339,2022-01-04T00:00:00
GR,1294741,20990,2022-01-04T00:00:00
SE,1314784,15310,2022-01-04T00:00:00
SK,1370371,16635,2022-01-04T00:00:00
PT,1434570,19000,2022-01-04T00:00:00
RO,1813056,58814,2022-01-04T00:00:00
BE,2133284,28385,2022-01-04T00:00:00
CZ,2493145,36326,2022-01-04T00:00:00
NL,3180329,20971,2022-01-04T00:00:00
PL,4133851,97601,2022-01-04T00:00:00
IT,6396110,137786,2022-01-04T00:00:00
ES,6667511,89573,2022-01-04T00:00:00
DE,7238408,112579,2022-01-04T00:00:00
FR,10317819,124212,2022-01-04T00:00:00
