country,cases,deaths,datetime
LI,81,1,2020-04-14T00:00:00
MT,384,3,2020-04-14T00:00:00
LV,655,5,2020-04-14T00:00:00
CY,662,17,2020-04-14T00:00:00
BG,685,32,2020-04-14T00:00:00
SK,769,2,2020-04-14T00:00:00
LT,1070,24,2020-04-14T00:00:00
SI,1212,55,2020-04-14T00:00:00
EE,1332,28,2020-04-14T00:00:00
HU,1512,122,2020-04-14T00:00:00
HR,1650,25,2020-04-14T00:00:00
IS,1711,8,2020-04-14T00:00:00
GR,2145,99,2020-04-14T00:00:00
FI,3064,59,2020-04-14T00:00:00
LU,3292,69,2020-04-14T00:00:00
CZ,6059,143,2020-04-14T00:00:00
DK,6318,285,2020-04-14T00:00:00
NO,6488,114,2020-04-14T00:00:00
RO,6633,318,2020-04-14T00:00:00
PL,6934,245,2020-04-14T00:00:00
IE,10647,365,2020-04-14T00:00:00
SE,10948,919,2020-04-14T00:00:00
AT,14043,368,2020-04-14T00:00:00
PT,16934,535,2020-04-14T00:00:00
NL,26551,2823,2020-04-14T00:00:00
BE,30589,3903,2020-04-14T00:00:00
GB,88621,11329,2020-04-14T00:00:00
FR,98076,14967,2020-04-14T00:00:00
DE,125098,2969,2020-04-14T00:00:00
IT,159516,20465,2020-04-14T00:00:00
ES,169496,17489,2020-04-14T00:00:00
Total,803175,77786,2020-04-14T00:00:00
