country,cases,deaths,datetime
LI,18642,86,2022-07-27T00:00:00
MT,112436,787,2022-07-27T00:00:00
IS,201648,179,2022-07-27T00:00:00
LU,281271,1107,2022-07-27T00:00:00
CY,545896,1086,2022-07-27T00:00:00
EE,583847,2620,2022-07-27T00:00:00
LV,856617,5884,2022-07-27T00:00:00
SI,1077160,6686,2022-07-27T00:00:00
LT,1166944,9185,2022-07-27T00:00:00
FI,1171034,5012,2022-07-27T00:00:00
HR,1178958,16249,2022-07-27T00:00:00
BG,1200550,37343,2022-07-27T00:00:00
NO,1454672,3623,2022-07-27T00:00:00
IE,1639459,7620,2022-07-27T00:00:00
HU,1965481,46790,2022-07-27T00:00:00
SE,2528166,19170,2022-07-27T00:00:00
SK,2568718,20201,2022-07-27T00:00:00
DK,3115954,6606,2022-07-27T00:00:00
RO,3160027,65824,2022-07-27T00:00:00
CZ,3975717,40420,2022-07-27T00:00:00
GR,4349423,30999,2022-07-27T00:00:00
BE,4398161,32179,2022-07-27T00:00:00
AT,4753092,20278,2022-07-27T00:00:00
PT,5323774,24555,2022-07-27T00:00:00
PL,5959279,116524,2022-07-27T00:00:00
NL,8320281,22476,2022-07-27T00:00:00
ES,13277878,110755,2022-07-27T00:00:00
IT,20772833,171232,2022-07-27T00:00:00
DE,30597734,143543,2022-07-27T00:00:00
FR,33636914,151679,2022-07-27T00:00:00
