country,cases,deaths,datetime
LI,3451,60,2021-10-04T00:00:00
IS,11839,33,2021-10-04T00:00:00
MT,37197,459,2021-10-04T00:00:00
LU,78326,835,2021-10-04T00:00:00
CY,120498,554,2021-10-04T00:00:00
FI,142114,1078,2021-10-04T00:00:00
EE,158895,1363,2021-10-04T00:00:00
LV,161641,2741,2021-10-04T00:00:00
NO,189427,861,2021-10-04T00:00:00
SI,296083,4899,2021-10-04T00:00:00
LT,338532,5087,2021-10-04T00:00:00
DK,360031,2663,2021-10-04T00:00:00
IE,393626,5249,2021-10-04T00:00:00
HR,408699,8678,2021-10-04T00:00:00
BG,505994,21038,2021-10-04T00:00:00
GR,661308,14920,2021-10-04T00:00:00
AT,744882,10784,2021-10-04T00:00:00
SK,804163,12637,2021-10-04T00:00:00
HU,824876,30230,2021-10-04T00:00:00
PT,1071114,17993,2021-10-04T00:00:00
SE,1153655,14868,2021-10-04T00:00:00
BE,1244859,25602,2021-10-04T00:00:00
RO,1265827,37544,2021-10-04T00:00:00
CZ,1694107,30478,2021-10-04T00:00:00
NL,2008024,18182,2021-10-04T00:00:00
PL,2910866,75695,2021-10-04T00:00:00
DE,4255388,93793,2021-10-04T00:00:00
IT,4682034,131031,2021-10-04T00:00:00
ES,4961128,86463,2021-10-04T00:00:00
FR,7027059,116798,2021-10-04T00:00:00
