country,cases,deaths,datetime
LI,87,1,2020-07-22T00:00:00
MT,677,9,2020-07-22T00:00:00
CY,1040,19,2020-07-22T00:00:00
LV,1193,31,2020-07-22T00:00:00
IS,1839,10,2020-07-22T00:00:00
LT,1949,80,2020-07-22T00:00:00
SI,1977,111,2020-07-22T00:00:00
SK,2021,28,2020-07-22T00:00:00
EE,2022,69,2020-07-22T00:00:00
GR,4048,197,2020-07-22T00:00:00
HU,4366,596,2020-07-22T00:00:00
HR,4422,122,2020-07-22T00:00:00
LU,5725,111,2020-07-22T00:00:00
FI,7351,328,2020-07-22T00:00:00
NO,9038,255,2020-07-22T00:00:00
BG,9254,313,2020-07-22T00:00:00
DK,13302,611,2020-07-22T00:00:00
CZ,14324,360,2020-07-22T00:00:00
AT,19679,710,2020-07-22T00:00:00
IE,25802,1753,2020-07-22T00:00:00
RO,39133,2074,2020-07-22T00:00:00
PL,40782,1636,2020-07-22T00:00:00
PT,48898,1697,2020-07-22T00:00:00
NL,52073,6136,2020-07-22T00:00:00
BE,64258,9805,2020-07-22T00:00:00
SE,78166,5646,2020-07-22T00:00:00
FR,177338,30165,2020-07-22T00:00:00
DE,202799,9095,2020-07-22T00:00:00
IT,244752,35073,2020-07-22T00:00:00
ES,266194,28424,2020-07-22T00:00:00
GB,295817,45422,2020-07-22T00:00:00
Total,1640326,180887,2020-07-22T00:00:00
