country,cases,deaths,datetime
LI,17738,85,2022-06-22T00:00:00
MT,97018,728,2022-06-22T00:00:00
IS,192031,153,2022-06-22T00:00:00
LU,257503,1087,2022-06-22T00:00:00
CY,497454,1070,2022-06-22T00:00:00
EE,579692,2588,2022-06-22T00:00:00
LV,831521,5842,2022-06-22T00:00:00
SI,1029887,6645,2022-06-22T00:00:00
LT,1065514,9162,2022-06-22T00:00:00
FI,1125342,4771,2022-06-22T00:00:00
HR,1142345,16035,2022-06-22T00:00:00
BG,1168818,37220,2022-06-22T00:00:00
NO,1440513,3250,2022-06-22T00:00:00
IE,1578284,7442,2022-06-22T00:00:00
HU,1925083,46626,2022-06-22T00:00:00
SE,2512853,19042,2022-06-22T00:00:00
SK,2546666,20137,2022-06-22T00:00:00
RO,2912705,65714,2022-06-22T00:00:00
DK,3054314,6447,2022-06-22T00:00:00
GR,3562524,29538,2022-06-22T00:00:00
CZ,3924729,40307,2022-06-22T00:00:00
BE,4187940,31856,2022-06-22T00:00:00
AT,4379778,20010,2022-06-22T00:00:00
PT,4963644,23670,2022-06-22T00:00:00
PL,5922657,116400,2022-06-22T00:00:00
NL,8118400,22342,2022-06-22T00:00:00
ES,12549053,107429,2022-06-22T00:00:00
IT,17773764,167617,2022-06-22T00:00:00
DE,27124459,140115,2022-06-22T00:00:00
FR,30034748,148996,2022-06-22T00:00:00
