country,cases,deaths,datetime
LI,3061,59,2021-07-16T00:00:00
IS,6718,30,2021-07-16T00:00:00
MT,31834,420,2021-07-16T00:00:00
LU,72632,819,2021-07-16T00:00:00
CY,88457,383,2021-07-16T00:00:00
FI,99212,978,2021-07-16T00:00:00
EE,131681,1271,2021-07-16T00:00:00
NO,133719,796,2021-07-16T00:00:00
LV,138041,2542,2021-07-16T00:00:00
SI,258109,4759,2021-07-16T00:00:00
LT,279572,4404,2021-07-16T00:00:00
IE,280784,5018,2021-07-16T00:00:00
DK,303469,2540,2021-07-16T00:00:00
HR,361218,8233,2021-07-16T00:00:00
BG,422797,18163,2021-07-16T00:00:00
GR,450512,12819,2021-07-16T00:00:00
AT,648240,10520,2021-07-16T00:00:00
SK,779215,12524,2021-07-16T00:00:00
HU,808725,30015,2021-07-16T00:00:00
PT,920200,17187,2021-07-16T00:00:00
RO,1081467,34245,2021-07-16T00:00:00
SE,1093923,14643,2021-07-16T00:00:00
BE,1101975,25208,2021-07-16T00:00:00
CZ,1670583,30335,2021-07-16T00:00:00
NL,1763838,17751,2021-07-16T00:00:00
PL,2881151,75191,2021-07-16T00:00:00
DE,3741781,91337,2021-07-16T00:00:00
ES,4069162,81084,2021-07-16T00:00:00
IT,4278319,127840,2021-07-16T00:00:00
FR,5833341,111458,2021-07-16T00:00:00
